market,market_label,horizon,bucket_type,bucket,observations,avg_return_pct,median_return_pct,hit_rate_pct,avg_drawdown_pct,worst_drawdown_pct,volatility_pct,sharpe_like,unconditional_avg_return_pct,diff_vs_unconditional_pct,welch_t_stat_vs_rest,approx_p_value_vs_rest
nq,NASDAQ-100,4w,score_intensity,Extreme Positive,44,2.643904,3.735874,72.727273,-2.563462,-13.500987,4.807184,0.54999,1.584931,1.058973,1.489599,0.13633
nq,NASDAQ-100,4w,score_intensity,Risk-On,28,0.947884,1.75649,64.285714,-3.457014,-14.933351,5.283525,0.179404,1.584931,-0.637046,-0.65159,0.514666
nq,NASDAQ-100,13w,regime,Mixed,285,4.797174,5.276896,68.070175,-6.538799,-27.321329,10.851813,0.442062,5.171784,-0.37461,-1.143607,0.252787
nq,NASDAQ-100,13w,regime,Caution,83,4.849711,5.283174,75.903614,-6.820611,-21.510094,8.479879,0.571908,5.171784,-0.322073,-0.366725,0.713824
nq,NASDAQ-100,13w,regime,Risk-On,68,7.134959,8.493046,86.764706,-4.397016,-25.123392,8.474572,0.841926,5.171784,1.963175,2.003742,0.045098
nq,NASDAQ-100,13w,score_sign,Positive,115,5.026332,6.930751,78.26087,-5.788034,-25.601366,9.634428,0.521705,5.171784,-0.145452,-0.18528,0.853009
nq,NASDAQ-100,13w,score_sign,Zero,238,5.354386,5.344987,68.487395,-6.289625,-27.321329,10.862813,0.49291,5.171784,0.182601,0.419599,0.674779
nq,NASDAQ-100,13w,score_sign,Negative,83,4.849711,5.283174,75.903614,-6.820611,-21.510094,8.479879,0.571908,5.171784,-0.322073,-0.366725,0.713824
nq,NASDAQ-100,13w,score_intensity,Mild Positive,47,1.975552,3.918775,65.957447,-7.800571,-25.601366,10.457064,0.18892,5.171784,-3.196233,-2.228455,0.02585
nq,NASDAQ-100,13w,score_intensity,Zero,238,5.354386,5.344987,68.487395,-6.289625,-27.321329,10.862813,0.49291,5.171784,0.182601,0.419599,0.674779
nq,NASDAQ-100,13w,score_intensity,Caution,83,4.849711,5.283174,75.903614,-6.820611,-21.510094,8.479879,0.571908,5.171784,-0.322073,-0.366725,0.713824
nq,NASDAQ-100,13w,score_intensity,Extreme Positive,44,8.433742,8.966503,95.454545,-3.895446,-25.123392,6.859713,1.22946,5.171784,3.261958,3.130762,0.001744
nq,NASDAQ-100,13w,score_intensity,Risk-On,24,4.753858,4.202761,70.833333,-5.316561,-24.580885,10.587412,0.44901,5.171784,-0.417926,-0.199434,0.841923
nq,NASDAQ-100,26w,regime,Mixed,273,9.508368,11.885071,71.794872,-9.255278,-32.834948,14.937666,0.636536,10.224752,-0.716383,-1.555787,0.119759
nq,NASDAQ-100,26w,regime,Caution,82,11.793523,11.531499,90.243902,-9.350486,-28.633694,10.874991,1.084463,10.224752,1.568771,1.358543,0.174291
nq,NASDAQ-100,26w,regime,Risk-On,68,11.209067,12.514451,86.764706,-4.92231,-26.175459,12.109615,0.925634,10.224752,0.984315,0.711372,0.476854
nq,NASDAQ-100,26w,score_sign,Positive,115,8.785385,10.296698,76.521739,-7.163914,-26.175459,12.653579,0.6943,10.224752,-1.439367,-1.3816,0.167095
nq,NASDAQ-100,26w,score_sign,Zero,226,10.387973,12.085553,73.893805,-9.015743,-32.834948,15.235383,0.681832,10.224752,0.163221,0.264243,0.791592
nq,NASDAQ-100,26w,score_sign,Negative,82,11.793523,11.531499,90.243902,-9.350486,-28.633694,10.874991,1.084463,10.224752,1.568771,1.358543,0.174291
nq,NASDAQ-100,26w,score_intensity,Mild Positive,47,5.278781,6.517555,61.702128,-10.407086,-25.601366,12.726598,0.414783,10.224752,-4.94597,-2.797879,0.005144
nq,NASDAQ-100,26w,score_intensity,Zero,226,10.387973,12.085553,73.893805,-9.015743,-32.834948,15.235383,0.681832,10.224752,0.163221,0.264243,0.791592
nq,NASDAQ-100,26w,score_intensity,Caution,82,11.793523,11.531499,90.243902,-9.350486,-28.633694,10.874991,1.084463,10.224752,1.568771,1.358543,0.174291
nq,NASDAQ-100,26w,score_intensity,Extreme Positive,44,12.176731,10.454671,90.909091,-4.227295,-26.175459,10.788806,1.128645,10.224752,1.951979,1.223405,0.221177
nq,NASDAQ-100,26w,score_intensity,Risk-On,24,9.435016,14.650934,79.166667,-6.196503,-25.640576,14.299898,0.659796,10.224752,-0.789736,-0.279118,0.780154
nq,NASDAQ-100,52w,regime,Mixed,257,22.631213,27.214781,83.657588,-11.563627,-35.540426,24.177279,0.936053,22.028374,0.602839,0.812671,0.416407
nq,NASDAQ-100,52w,regime,Caution,71,23.219827,23.339069,95.774648,-10.95742,-31.508403,12.852638,1.806619,22.028374,1.191452,0.722399,0.470049
nq,NASDAQ-100,52w,regime,Risk-On,68,18.505982,17.677671,80.882353,-8.930681,-28.139499,21.056271,0.878882,22.028374,-3.522392,-1.501354,0.133264
nq,NASDAQ-100,52w,score_sign,Positive,115,17.820794,17.04608,76.521739,-11.086449,-28.910308,22.380679,0.796258,22.028374,-4.20758,-2.414095,0.015774
nq,NASDAQ-100,52w,score_sign,Zero,210,23.929701,29.694392,86.666667,-10.972365,-35.540426,24.000399,0.997054,22.028374,1.901327,1.852351,0.063975
nq,NASDAQ-100,52w,score_sign,Negative,71,23.219827,23.339069,95.774648,-10.95742,-31.508403,12.852638,1.806619,22.028374,1.191452,0.722399,0.470049
nq,NASDAQ-100,52w,score_intensity,Mild Positive,47,16.829458,15.556338,70.212766,-14.205433,-28.910308,24.369589,0.690593,22.028374,-5.198916,-1.577754,0.114622
nq,NASDAQ-100,52w,score_intensity,Zero,210,23.929701,29.694392,86.666667,-10.972365,-35.540426,24.000399,0.997054,22.028374,1.901327,1.852351,0.063975
nq,NASDAQ-100,52w,score_intensity,Caution,71,23.219827,23.339069,95.774648,-10.95742,-31.508403,12.852638,1.806619,22.028374,1.191452,0.722399,0.470049
nq,NASDAQ-100,52w,score_intensity,Extreme Positive,44,19.469223,17.278504,86.363636,-7.819404,-28.139499,20.202515,0.963703,22.028374,-2.559152,-0.880773,0.378441
nq,NASDAQ-100,52w,score_intensity,Risk-On,24,16.74004,28.924957,70.833333,-10.968022,-27.897324,22.879456,0.731663,22.028374,-5.288334,-1.171048,0.24158
vix,VIX Futures,1d,regime,Mixed,449,2.271665,1.227747,56.570156,-2.041313,-19.77638,10.432262,0.217754,2.271665,0.0,,
vix,VIX Futures,1d,score_sign,Zero,449,2.271665,1.227747,56.570156,-2.041313,-19.77638,10.432262,0.217754,2.271665,0.0,,
vix,VIX Futures,1d,score_intensity,Zero,449,2.271665,1.227747,56.570156,-2.041313,-19.77638,10.432262,0.217754,2.271665,0.0,,
vix,VIX Futures,2d,regime,Mixed,449,2.017394,1.378254,56.347439,-3.435488,-28.627323,10.900877,0.185067,2.017394,0.0,,
vix,VIX Futures,2d,score_sign,Zero,449,2.017394,1.378254,56.347439,-3.435488,-28.627323,10.900877,0.185067,2.017394,0.0,,
vix,VIX Futures,2d,score_intensity,Zero,449,2.017394,1.378254,56.347439,-3.435488,-28.627323,10.900877,0.185067,2.017394,0.0,,
vix,VIX Futures,3d,regime,Mixed,449,1.635116,0.534474,52.33853,-4.788916,-35.115748,14.103159,0.11594,1.635116,0.0,,
vix,VIX Futures,3d,score_sign,Zero,449,1.635116,0.534474,52.33853,-4.788916,-35.115748,14.103159,0.11594,1.635116,0.0,,
vix,VIX Futures,3d,score_intensity,Zero,449,1.635116,0.534474,52.33853,-4.788916,-35.115748,14.103159,0.11594,1.635116,0.0,,
vix,VIX Futures,1w,regime,Mixed,449,1.72019,-0.919842,45.211581,-6.9091,-39.060972,17.982581,0.095659,1.72019,0.0,,
vix,VIX Futures,1w,score_sign,Zero,449,1.72019,-0.919842,45.211581,-6.9091,-39.060972,17.982581,0.095659,1.72019,0.0,,
vix,VIX Futures,1w,score_intensity,Zero,449,1.72019,-0.919842,45.211581,-6.9091,-39.060972,17.982581,0.095659,1.72019,0.0,,
vix,VIX Futures,2w,regime,Mixed,448,3.039618,-0.715811,48.660714,-9.863722,-45.629732,24.140596,0.125913,3.039618,0.0,,
vix,VIX Futures,2w,score_sign,Zero,448,3.039618,-0.715811,48.660714,-9.863722,-45.629732,24.140596,0.125913,3.039618,0.0,,
vix,VIX Futures,2w,score_intensity,Zero,448,3.039618,-0.715811,48.660714,-9.863722,-45.629732,24.140596,0.125913,3.039618,0.0,,
vix,VIX Futures,4w,regime,Mixed,446,6.327143,0.14191,50.44843,-13.157757,-51.038339,42.198412,0.149938,6.327143,0.0,,
vix,VIX Futures,4w,score_sign,Zero,446,6.327143,0.14191,50.44843,-13.157757,-51.038339,42.198412,0.149938,6.327143,0.0,,
vix,VIX Futures,4w,score_intensity,Zero,446,6.327143,0.14191,50.44843,-13.157757,-51.038339,42.198412,0.149938,6.327143,0.0,,
vix,VIX Futures,13w,regime,Mixed,436,10.358508,-2.411354,47.247706,-19.731271,-63.981461,57.622829,0.179764,10.358508,0.0,,
vix,VIX Futures,13w,score_sign,Zero,436,10.358508,-2.411354,47.247706,-19.731271,-63.981461,57.622829,0.179764,10.358508,0.0,,
vix,VIX Futures,13w,score_intensity,Zero,436,10.358508,-2.411354,47.247706,-19.731271,-63.981461,57.622829,0.179764,10.358508,0.0,,
vix,VIX Futures,26w,regime,Mixed,423,10.798932,-2.019619,47.51773,-23.16131,-68.6162,51.746743,0.208688,10.798932,0.0,,
vix,VIX Futures,26w,score_sign,Zero,423,10.798932,-2.019619,47.51773,-23.16131,-68.6162,51.746743,0.208688,10.798932,0.0,,
vix,VIX Futures,26w,score_intensity,Zero,423,10.798932,-2.019619,47.51773,-23.16131,-68.6162,51.746743,0.208688,10.798932,0.0,,
vix,VIX Futures,52w,regime,Mixed,397,15.192214,3.550864,53.148615,-27.473115,-74.534635,62.187868,0.244295,15.192214,0.0,,
vix,VIX Futures,52w,score_sign,Zero,397,15.192214,3.550864,53.148615,-27.473115,-74.534635,62.187868,0.244295,15.192214,0.0,,
vix,VIX Futures,52w,score_intensity,Zero,397,15.192214,3.550864,53.148615,-27.473115,-74.534635,62.187868,0.244295,15.192214,0.0,,
rty,Russell 2000,1d,regime,Mixed,131,0.175942,0.236153,58.778626,-0.373156,-3.325733,1.184216,0.148573,0.175942,0.0,,
rty,Russell 2000,1d,score_sign,Zero,131,0.175942,0.236153,58.778626,-0.373156,-3.325733,1.184216,0.148573,0.175942,0.0,,
rty,Russell 2000,1d,score_intensity,Zero,131,0.175942,0.236153,58.778626,-0.373156,-3.325733,1.184216,0.148573,0.175942,0.0,,
rty,Russell 2000,2d,regime,Mixed,131,0.246122,0.108772,53.435115,-0.624372,-3.862105,1.648083,0.149338,0.246122,0.0,,
rty,Russell 2000,2d,score_sign,Zero,131,0.246122,0.108772,53.435115,-0.624372,-3.862105,1.648083,0.149338,0.246122,0.0,,
rty,Russell 2000,2d,score_intensity,Zero,131,0.246122,0.108772,53.435115,-0.624372,-3.862105,1.648083,0.149338,0.246122,0.0,,
rty,Russell 2000,3d,regime,Mixed,131,0.453508,0.305376,55.725191,-0.812825,-4.916694,2.011889,0.225414,0.453508,0.0,,
rty,Russell 2000,3d,score_sign,Zero,131,0.453508,0.305376,55.725191,-0.812825,-4.916694,2.011889,0.225414,0.453508,0.0,,
rty,Russell 2000,3d,score_intensity,Zero,131,0.453508,0.305376,55.725191,-0.812825,-4.916694,2.011889,0.225414,0.453508,0.0,,
rty,Russell 2000,1w,regime,Mixed,131,0.351578,0.304378,56.48855,-1.366248,-9.69915,2.750072,0.127843,0.351578,0.0,,
rty,Russell 2000,1w,score_sign,Zero,131,0.351578,0.304378,56.48855,-1.366248,-9.69915,2.750072,0.127843,0.351578,0.0,,
rty,Russell 2000,1w,score_intensity,Zero,131,0.351578,0.304378,56.48855,-1.366248,-9.69915,2.750072,0.127843,0.351578,0.0,,
rty,Russell 2000,2w,regime,Mixed,130,0.720525,0.745324,59.230769,-2.111444,-12.977015,3.923039,0.183665,0.720525,0.0,,
rty,Russell 2000,2w,score_sign,Zero,130,0.720525,0.745324,59.230769,-2.111444,-12.977015,3.923039,0.183665,0.720525,0.0,,
rty,Russell 2000,2w,score_intensity,Zero,130,0.720525,0.745324,59.230769,-2.111444,-12.977015,3.923039,0.183665,0.720525,0.0,,
rty,Russell 2000,4w,regime,Mixed,128,1.540916,1.665112,64.0625,-3.13277,-14.403155,5.400093,0.28535,1.540916,0.0,,
rty,Russell 2000,4w,score_sign,Zero,128,1.540916,1.665112,64.0625,-3.13277,-14.403155,5.400093,0.28535,1.540916,0.0,,
rty,Russell 2000,4w,score_intensity,Zero,128,1.540916,1.665112,64.0625,-3.13277,-14.403155,5.400093,0.28535,1.540916,0.0,,
rty,Russell 2000,13w,regime,Mixed,118,4.71829,4.377917,75.423729,-5.681671,-23.704145,8.841114,0.533676,4.71829,0.0,,
rty,Russell 2000,13w,score_sign,Zero,118,4.71829,4.377917,75.423729,-5.681671,-23.704145,8.841114,0.533676,4.71829,0.0,,
rty,Russell 2000,13w,score_intensity,Zero,118,4.71829,4.377917,75.423729,-5.681671,-23.704145,8.841114,0.533676,4.71829,0.0,,
rty,Russell 2000,26w,regime,Mixed,105,8.659729,10.064307,78.095238,-8.240282,-27.683563,11.427604,0.75779,8.659729,0.0,,
rty,Russell 2000,26w,score_sign,Zero,105,8.659729,10.064307,78.095238,-8.240282,-27.683563,11.427604,0.75779,8.659729,0.0,,
rty,Russell 2000,26w,score_intensity,Zero,105,8.659729,10.064307,78.095238,-8.240282,-27.683563,11.427604,0.75779,8.659729,0.0,,
rty,Russell 2000,52w,regime,Mixed,78,15.40656,11.3989,91.025641,-13.536557,-27.683563,15.626081,0.985952,15.40656,0.0,,
rty,Russell 2000,52w,score_sign,Zero,78,15.40656,11.3989,91.025641,-13.536557,-27.683563,15.626081,0.985952,15.40656,0.0,,
rty,Russell 2000,52w,score_intensity,Zero,78,15.40656,11.3989,91.025641,-13.536557,-27.683563,15.626081,0.985952,15.40656,0.0,,
dow,Dow Jones,1d,regime,Mixed,449,0.037914,0.083113,55.679287,-0.370641,-12.926546,1.306012,0.02903,0.037914,0.0,,
dow,Dow Jones,1d,score_sign,Zero,449,0.037914,0.083113,55.679287,-0.370641,-12.926546,1.306012,0.02903,0.037914,0.0,,
dow,Dow Jones,1d,score_intensity,Zero,449,0.037914,0.083113,55.679287,-0.370641,-12.926546,1.306012,0.02903,0.037914,0.0,,
dow,Dow Jones,2d,regime,Mixed,449,0.134035,0.151148,56.347439,-0.578842,-12.926546,1.487728,0.090094,0.134035,0.0,,
dow,Dow Jones,2d,score_sign,Zero,449,0.134035,0.151148,56.347439,-0.578842,-12.926546,1.487728,0.090094,0.134035,0.0,,
dow,Dow Jones,2d,score_intensity,Zero,449,0.134035,0.151148,56.347439,-0.578842,-12.926546,1.487728,0.090094,0.134035,0.0,,
dow,Dow Jones,3d,regime,Mixed,449,0.179724,0.164658,55.679287,-0.773993,-14.175594,2.01553,0.08917,0.179724,0.0,,
dow,Dow Jones,3d,score_sign,Zero,449,0.179724,0.164658,55.679287,-0.773993,-14.175594,2.01553,0.08917,0.179724,0.0,,
dow,Dow Jones,3d,score_intensity,Zero,449,0.179724,0.164658,55.679287,-0.773993,-14.175594,2.01553,0.08917,0.179724,0.0,,
dow,Dow Jones,1w,regime,Mixed,449,0.216868,0.241208,54.788419,-1.148461,-18.032863,2.548875,0.085084,0.216868,0.0,,
dow,Dow Jones,1w,score_sign,Zero,449,0.216868,0.241208,54.788419,-1.148461,-18.032863,2.548875,0.085084,0.216868,0.0,,
dow,Dow Jones,1w,score_intensity,Zero,449,0.216868,0.241208,54.788419,-1.148461,-18.032863,2.548875,0.085084,0.216868,0.0,,
dow,Dow Jones,2w,regime,Mixed,448,0.4125,0.547524,60.491071,-1.813424,-25.868378,3.379119,0.122073,0.4125,0.0,,
dow,Dow Jones,2w,score_sign,Zero,448,0.4125,0.547524,60.491071,-1.813424,-25.868378,3.379119,0.122073,0.4125,0.0,,
dow,Dow Jones,2w,score_intensity,Zero,448,0.4125,0.547524,60.491071,-1.813424,-25.868378,3.379119,0.122073,0.4125,0.0,,
dow,Dow Jones,4w,regime,Mixed,446,0.772753,1.439331,64.798206,-2.785892,-33.865517,4.879112,0.15838,0.772753,0.0,,
dow,Dow Jones,4w,score_sign,Zero,446,0.772753,1.439331,64.798206,-2.785892,-33.865517,4.879112,0.15838,0.772753,0.0,,
dow,Dow Jones,4w,score_intensity,Zero,446,0.772753,1.439331,64.798206,-2.785892,-33.865517,4.879112,0.15838,0.772753,0.0,,
dow,Dow Jones,13w,regime,Mixed,436,2.477651,2.815063,67.889908,-5.186173,-36.758014,7.238154,0.342304,2.477651,0.0,,
dow,Dow Jones,13w,score_sign,Zero,436,2.477651,2.815063,67.889908,-5.186173,-36.758014,7.238154,0.342304,2.477651,0.0,,
dow,Dow Jones,13w,score_intensity,Zero,436,2.477651,2.815063,67.889908,-5.186173,-36.758014,7.238154,0.342304,2.477651,0.0,,
dow,Dow Jones,26w,regime,Mixed,423,4.981191,5.140893,73.522459,-7.413,-36.758014,9.015469,0.552516,4.981191,0.0,,
dow,Dow Jones,26w,score_sign,Zero,423,4.981191,5.140893,73.522459,-7.413,-36.758014,9.015469,0.552516,4.981191,0.0,,
dow,Dow Jones,26w,score_intensity,Zero,423,4.981191,5.140893,73.522459,-7.413,-36.758014,9.015469,0.552516,4.981191,0.0,,
dow,Dow Jones,52w,regime,Mixed,396,10.208036,9.486773,79.292929,-10.918277,-36.758014,12.844958,0.794711,10.208036,0.0,,
dow,Dow Jones,52w,score_sign,Zero,396,10.208036,9.486773,79.292929,-10.918277,-36.758014,12.844958,0.794711,10.208036,0.0,,
dow,Dow Jones,52w,score_intensity,Zero,396,10.208036,9.486773,79.292929,-10.918277,-36.758014,12.844958,0.794711,10.208036,0.0,,
gold,Gold,1d,regime,Mixed,449,0.014878,0.021026,51.447661,-0.390981,-4.978726,1.145199,0.012992,0.014878,0.0,,
gold,Gold,1d,score_sign,Zero,449,0.014878,0.021026,51.447661,-0.390981,-4.978726,1.145199,0.012992,0.014878,0.0,,
gold,Gold,1d,score_intensity,Zero,449,0.014878,0.021026,51.447661,-0.390981,-4.978726,1.145199,0.012992,0.014878,0.0,,
gold,Gold,2d,regime,Mixed,449,0.094679,0.057281,51.670379,-0.629857,-4.978726,1.586316,0.059685,0.094679,0.0,,
gold,Gold,2d,score_sign,Zero,449,0.094679,0.057281,51.670379,-0.629857,-4.978726,1.586316,0.059685,0.094679,0.0,,
gold,Gold,2d,score_intensity,Zero,449,0.094679,0.057281,51.670379,-0.629857,-4.978726,1.586316,0.059685,0.094679,0.0,,
gold,Gold,3d,regime,Mixed,449,0.204558,0.114237,52.783964,-0.760449,-5.277718,1.784789,0.114612,0.204558,0.0,,
gold,Gold,3d,score_sign,Zero,449,0.204558,0.114237,52.783964,-0.760449,-5.277718,1.784789,0.114612,0.204558,0.0,,
gold,Gold,3d,score_intensity,Zero,449,0.204558,0.114237,52.783964,-0.760449,-5.277718,1.784789,0.114612,0.204558,0.0,,
gold,Gold,1w,regime,Mixed,449,0.303896,0.320796,57.01559,-1.072432,-9.541813,2.327892,0.130545,0.303896,0.0,,
gold,Gold,1w,score_sign,Zero,449,0.303896,0.320796,57.01559,-1.072432,-9.541813,2.327892,0.130545,0.303896,0.0,,
gold,Gold,1w,score_intensity,Zero,449,0.303896,0.320796,57.01559,-1.072432,-9.541813,2.327892,0.130545,0.303896,0.0,,
gold,Gold,2w,regime,Mixed,448,0.585022,0.365405,55.133929,-1.600809,-13.399307,3.108026,0.188229,0.585022,0.0,,
gold,Gold,2w,score_sign,Zero,448,0.585022,0.365405,55.133929,-1.600809,-13.399307,3.108026,0.188229,0.585022,0.0,,
gold,Gold,2w,score_intensity,Zero,448,0.585022,0.365405,55.133929,-1.600809,-13.399307,3.108026,0.188229,0.585022,0.0,,
gold,Gold,4w,regime,Mixed,446,1.144129,0.694122,58.071749,-2.299496,-16.34643,4.374308,0.261556,1.144129,0.0,,
gold,Gold,4w,score_sign,Zero,446,1.144129,0.694122,58.071749,-2.299496,-16.34643,4.374308,0.261556,1.144129,0.0,,
gold,Gold,4w,score_intensity,Zero,446,1.144129,0.694122,58.071749,-2.299496,-16.34643,4.374308,0.261556,1.144129,0.0,,
gold,Gold,13w,regime,Mixed,436,3.966744,3.795599,66.972477,-3.708601,-19.044037,8.356838,0.47467,3.966744,0.0,,
gold,Gold,13w,score_sign,Zero,436,3.966744,3.795599,66.972477,-3.708601,-19.044037,8.356838,0.47467,3.966744,0.0,,
gold,Gold,13w,score_intensity,Zero,436,3.966744,3.795599,66.972477,-3.708601,-19.044037,8.356838,0.47467,3.966744,0.0,,
gold,Gold,26w,regime,Mixed,423,8.840445,8.703498,75.177305,-4.463098,-19.906757,12.41519,0.712067,8.840445,0.0,,
gold,Gold,26w,score_sign,Zero,423,8.840445,8.703498,75.177305,-4.463098,-19.906757,12.41519,0.712067,8.840445,0.0,,
gold,Gold,26w,score_intensity,Zero,423,8.840445,8.703498,75.177305,-4.463098,-19.906757,12.41519,0.712067,8.840445,0.0,,
gold,Gold,52w,regime,Mixed,396,19.456358,18.49457,80.30303,-5.11649,-18.135053,19.706684,0.987297,19.456358,0.0,,
gold,Gold,52w,score_sign,Zero,396,19.456358,18.49457,80.30303,-5.11649,-18.135053,19.706684,0.987297,19.456358,0.0,,
gold,Gold,52w,score_intensity,Zero,396,19.456358,18.49457,80.30303,-5.11649,-18.135053,19.706684,0.987297,19.456358,0.0,,
