dataset,market,category,position_change_metric,horizon,bottom_quartile_threshold,top_quartile_threshold,top_quartile_n,top_quartile_mean_return,top_quartile_median_return,top_quartile_hit_rate,top_quartile_stdev,bottom_quartile_n,bottom_quartile_mean_return,bottom_quartile_median_return,bottom_quartile_hit_rate,bottom_quartile_stdev,mean_diff_up_minus_down,welch_t,normal_p_approx
tff_disaggregated,sp500,asset_mgr,short_oi_pct_change,13w_post_release,-0.9284873405508334,0.42397822544939245,127,0.03857489806407208,0.0520037767902386,0.7401574803149606,0.08085261914874944,132,0.04218598530932462,0.046907117058721526,0.803030303030303,0.07588340302732155,-0.0036110872452525394,-0.37030072180479096,0.7111584360615171
tff_disaggregated,sp500,dealer,net_oi_pct_change,1d_post_release,-1.1159870351220562,1.1710619988971764,132,0.0002484048951416671,0.0014032650176354355,0.553030303030303,0.01778008062777197,133,0.0009245877460797878,0.0011626229102676966,0.5864661654135338,0.010128644831084367,-0.0006761828509381207,-0.38000497588466403,0.703941721517374
tff_disaggregated,sp500,dealer,net_oi_pct_change,2d_post_release,-1.1159870351220562,1.1710619988971764,132,0.0018132572128747053,0.0036825372047809557,0.6363636363636364,0.016080922542824228,133,0.0009703385012560901,0.0010702605901997675,0.5488721804511278,0.013618584080430325,0.0008429187116186152,0.46029247977432874,0.6453062983228826
tff_disaggregated,sp500,dealer,net_oi_pct_change,3d_post_release,-1.1159870351220562,1.1710619988971764,132,0.0026095983169563274,0.0032901288232993764,0.5681818181818182,0.023275000934396172,133,0.0014189531181352944,0.0019262894549640919,0.5864661654135338,0.017306248196580054,0.001190645198821033,0.4722734537129591,0.6367316159555769
tff_disaggregated,sp500,dealer,net_oi_pct_change,1w_post_release,-1.1159870351220562,1.1710619988971764,132,0.00276324495444018,0.005932169993148051,0.5833333333333334,0.029092133987299883,133,0.0010653263952633127,0.0019320868389702817,0.5413533834586466,0.02209433156887549,0.0016979185591768672,0.5347375400130867,0.5928313589782086
tff_disaggregated,sp500,dealer,net_oi_pct_change,2w_post_release,-1.1159870351220562,1.1710619988971764,132,0.005525656860973104,0.012760254862054454,0.6666666666666666,0.0399000743385709,133,0.006081537439676026,0.0054863212042151055,0.6165413533834586,0.02763150649377342,-0.0005558805787029223,-0.13175141333250556,0.8951809179737316
tff_disaggregated,sp500,dealer,net_oi_pct_change,4w_post_release,-1.1159870351220562,1.1710619988971764,132,0.01312644488697597,0.020570334265220147,0.6818181818181818,0.05378875666438116,132,0.010071585038366474,0.015181912207844706,0.6893939393939394,0.0418530061548071,0.0030548598486094952,0.5149794070778757,0.6065674102253059
tff_disaggregated,sp500,dealer,net_oi_pct_change,13w_post_release,-1.1159870351220562,1.1710619988971764,128,0.037723493724258886,0.046437143698801364,0.75,0.07374440230842119,130,0.03393137931377157,0.04515515643272072,0.7461538461538462,0.0708440461887462,0.003792114410487317,0.4211044057422891,0.6736788445617663
tff_disaggregated,sp500,dealer,long_oi_pct_change,1d_post_release,-0.5184387631300156,0.49546428320720914,132,-0.00047962729304717,8.531299271063997e-05,0.5151515151515151,0.01643730738574908,133,0.000753601577541708,0.0014558660603223306,0.6090225563909775,0.012347847815572379,-0.0012332288705888782,-0.6901249372023116,0.49011562231219263
tff_disaggregated,sp500,dealer,long_oi_pct_change,2d_post_release,-0.5184387631300156,0.49546428320720914,132,-0.0005229237000720812,-2.4935337223475074e-05,0.5,0.01618842801398558,133,0.0028094571210353233,0.002567763765733533,0.6090225563909775,0.01424583778073776,-0.0033323808211074045,-1.7783801112298154,0.07534144693969244
