category,extreme,date,contract,open_interest,asset_mgr_long,asset_mgr_short,asset_mgr_net,asset_mgr_net_oi_pct,asset_mgr_short_oi_pct,dealer_long,dealer_short,dealer_net,dealer_net_oi_pct,dealer_short_oi_pct,lev_money_long,lev_money_short,lev_money_net,lev_money_net_oi_pct,lev_money_short_oi_pct,other_reportable_long,other_reportable_short,other_reportable_net,other_reportable_net_oi_pct,other_reportable_short_oi_pct,non_reportable_long,non_reportable_short,non_reportable_net,non_reportable_net_oi_pct,non_reportable_short_oi_pct,price,next_week_monday_target,next_week_monday_date,next_week_monday_price,next_week_monday_return,next_week_tuesday_target,next_week_tuesday_date,next_week_tuesday_price,next_week_tuesday_return,next_week_wednesday_target,next_week_wednesday_date,next_week_wednesday_price,next_week_wednesday_return,next_week_thursday_target,next_week_thursday_date,next_week_thursday_price,next_week_thursday_return,next_week_friday_target,next_week_friday_date,next_week_friday_price,next_week_friday_return,next_week_monday_daily_return,next_week_tuesday_daily_return,next_week_wednesday_daily_return,next_week_thursday_daily_return,next_week_friday_daily_return,price_return_1w,asset_mgr_net_oi_pct_change,asset_mgr_net_change,dealer_net_oi_pct_change,dealer_net_change,lev_money_net_oi_pct_change,lev_money_net_change,non_reportable_net_oi_pct_change,non_reportable_net_change,other_reportable_net_oi_pct_change,other_reportable_net_change,forward_return_1w,forward_return_2w,forward_return_3w,forward_return_4w,forward_return_13w,forward_return_26w,forward_return_52w,contract_multiplier,contract_unit,contract_notional_usd,asset_mgr_long_notional_usd,asset_mgr_short_notional_usd,asset_mgr_net_notional_usd,asset_mgr_net_flow_1w_notional_usd,asset_mgr_net_flow_4w_notional_usd,dealer_long_notional_usd,dealer_short_notional_usd,dealer_net_notional_usd,dealer_net_flow_1w_notional_usd,dealer_net_flow_4w_notional_usd,lev_money_long_notional_usd,lev_money_short_notional_usd,lev_money_net_notional_usd,lev_money_net_flow_1w_notional_usd,lev_money_net_flow_4w_notional_usd,non_reportable_long_notional_usd,non_reportable_short_notional_usd,non_reportable_net_notional_usd,non_reportable_net_flow_1w_notional_usd,non_reportable_net_flow_4w_notional_usd,other_reportable_long_notional_usd,other_reportable_short_notional_usd,other_reportable_net_notional_usd,other_reportable_net_flow_1w_notional_usd,other_reportable_net_flow_4w_notional_usd
lev_money,highest_short_oi_pct,2021-01-12,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,46458,15552,4862,10690,23.010030565241724,10.465366567652504,10662,6298,4364,9.393430625511215,13.556330449007707,9371,23490,-14119,-30.39089069697361,50.56179775280899,1852,2711,-859,-1.848981876103147,5.835378191054286,6947,7022,-75,-0.16143613586465194,15.11472728055448,12892.09,2021-01-18,2021-01-19,12996.54,0.008101867113865957,2021-01-19,2021-01-19,12996.54,0.008101867113865957,2021-01-20,2021-01-20,13296.45,0.03136496875215733,2021-01-21,2021-01-21,13404.99,0.03978408465966332,2021-01-22,2021-01-22,13366.4,0.03679077635976791,0.008101867113865957,0.0,0.02307614180389539,0.008163081123156779,-0.002878778723445552,0.007007290831861024,-3.0560626896247314,-826.0,7.944811340766987,3724.0,-4.551144205348439,-2703.0,-1.1935773762449144,-531.0,0.8558619446302165,336.0,0.008101867113865957,0.04639278813598113,0.04375008241487621,0.06166494338776718,0.08488926155495347,0.15377258458481147,0.228979940413075,20.0,NASDAQ-100 Index x $20,257841.8,4009955673.6,1253626831.6,2756328842.0,-212977326.79999998,898836514.8,2749109271.6,1623887656.3999999,1125221615.2,960202863.1999999,127889532.8,2416235507.7999997,6056703882.0,-3640468374.2,-696946385.4,-262482952.39999998,1791226984.6,1810565119.6,-19338135.0,-136913995.79999998,-586074411.4,477523013.59999996,699009119.8,-221486106.2,86634844.8,-177910842.0
lev_money,latest,2026-08-04,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,334748,100767,35515,65252,19.492872250170276,10.609473394911992,78508,59894,18614,5.560600810161674,17.892265226379248,40114,140754,-100640,-30.06440665814284,42.047749351751165,13782,7937,5845,1.7460895957556133,2.371037317624004,55140,44211,10929,3.2648440020552774,13.207248437630694,29733.16,2026-08-10,,,,2026-08-11,,,,2026-08-12,,,,2026-08-13,,,,2026-08-14,,,,,,,,,0.07095845926023259,-4.8178952871058165,-12488.0,11.126997287695946,36414.0,-5.99755986538791,-23680.0,-2.350962062189694,-7029.0,2.0394199269874758,6783.0,,,,,,,,20.0,NASDAQ-100 Index x $20,594663.2,59922426674.399994,21119463548.0,38802963126.399994,-7426154041.599999,-8688029352.0,46685818505.6,35616757700.799995,11069060804.8,21654065764.8,24771290259.199997,23854319604.8,83701224052.79999,-59846904447.99999,-14081624575.999998,-19124963175.199997,32789728847.999996,26290654735.199997,6499074112.799999,-4179887632.7999997,-2474393575.2,8195648222.4,4719841818.4,3475806403.9999995,4033600485.6,5516690506.4
non_reportable,highest_net_oi_pct,2024-07-30,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,266789,102725,30397,72328,27.11056302921035,11.393648163904809,18720,97648,-78928,-29.584428143589133,36.60120919528166,39401,72051,-32650,-12.238135755222292,27.00673566001597,25803,11330,14473,5.424886333394555,4.24680177968357,58035,33258,24777,9.287114536206516,12.466031208183246,18796.27,2024-08-05,2024-08-05,17895.16,-0.047940894656227084,2024-08-06,2024-08-06,18077.92,-0.03821768893509203,2024-08-07,2024-08-07,17867.369,-0.04941943268531479,2024-08-08,2024-08-08,18413.82,-0.020347122061983636,2024-08-09,2024-08-09,18513.1,-0.015065223046913157,-0.047940894656227084,0.01021281732043744,-0.011646859815730992,0.030583741792090446,0.0053916026115168325,-0.04849921586851291,-2.9706862025105565,-3533.0,-2.304671455100035,-10132.0,0.9033029390799516,491.0,2.134882264122705,6740.0,2.2371724544079306,6434.0,-0.03821768893509203,0.011180941750677187,0.049134748543194995,0.04177690573714887,0.09333660348569173,0.14187756400605012,0.24004927573396206,20.0,NASDAQ-100 Index x $20,375925.4,38616936715.0,11427004383.800001,27189932331.2,-1328144438.2,-4856204317.200001,7037323488.0,36708363459.200005,-29671039971.2,-3808876152.8,-6390731800.0,14811836685.400002,27085800995.4,-12273964310.0,184579371.4,3358893449.0,21816830589.0,12502526953.2,9314303635.800001,2533737196.0,6285096762.6,9700003096.2,4259234782.0000005,5440768314.200001,2418704023.6000004,1603321831.0
non_reportable,lowest_net_oi_pct,2022-03-29,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,44664,14160,9043,5117,11.456654128604693,20.246731148128248,14703,2967,11736,26.276195593766793,6.642933906501882,6287,17232,-10945,-24.505194339960596,38.58140784524449,1974,3320,-1346,-3.0136127530001793,7.433279598782017,5748,10310,-4562,-10.214042629410711,23.083467669711624,15239.32,2022-04-04,2022-04-04,15159.58,-0.005232516936451215,2022-04-05,2022-04-05,14820.64,-0.027473666804030628,2022-04-06,2022-04-06,14498.89,-0.04858681358485817,2022-04-07,2022-04-07,14531.81,-0.046426612211043605,2022-04-08,2022-04-08,14327.26,-0.05984912712640722,-0.005232516936451215,-0.022358139209661565,-0.021709588789687873,0.0022705186397027344,-0.014076016683399972,0.039919259358838,4.7534916832308864,2264.0,1.6485935073986724,1254.0,-5.969881149790961,-3056.0,-1.0603374463835973,-666.0,0.6281334055450016,204.0,-0.027473666804030628,-0.08524527341114962,-0.06752663504670808,-0.14630639687335134,-0.23633272350734802,-0.26035085554998516,-0.17249785423496589,20.0,NASDAQ-100 Index x $20,304786.4,4315775424.0,2756183415.2000003,1559592008.8000002,690036409.6,1402017440.0,4481274439.200001,904301248.8000001,3576973190.4,382202145.6,2284678854.4,1916192096.8000002,5252079244.8,-3335887148.0000005,-931427238.4000001,-3878711726.4,1751912227.2,3142347784.0000005,-1390435556.8000002,-202987742.4,44803600.800000004,601648353.6,1011890848.0000001,-410242494.40000004,62176425.6,147211831.20000002
non_reportable,highest_short_oi_pct,2023-03-14,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,61292,14787,10776,4011,6.54408405664687,17.58141356131306,12338,6203,6135,10.009462898910135,10.120407230959994,13031,14237,-1206,-1.9676303595901583,23.228153755791947,2002,5227,-3225,-5.261698100894081,8.528029759185538,8835,14551,-5716,-9.325850029367617,23.740455524375122,12199.79,2023-03-20,2023-03-20,12562.61,0.02973985617785213,2023-03-21,2023-03-21,12741.44,0.04439830521672916,2023-03-22,2023-03-22,12567.15,0.030111993731039455,2023-03-23,2023-03-23,12729.23,0.04339746831707747,2023-03-24,2023-03-24,12767.05,0.04649752167865162,0.02973985617785213,0.014235099234952031,-0.013678987618354066,0.012897116689145838,0.0029711145136037675,0.003918641691154745,-2.7557894144623667,-840.0,-4.637214759155123,-1505.0,8.712558283483343,4365.0,-0.25794619132459573,-986.0,-1.0651565572416128,-1036.0,0.04439830521672916,0.033671071387294305,0.07379553254605198,0.06265353747892366,0.2214021716767256,0.2532789498835635,0.49339529614854016,20.0,NASDAQ-100 Index x $20,243995.80000000002,3607965894.6000004,2629298740.8,978667153.8000001,-204956472.0,-1264874227.2,3010420180.4,1513505947.4,1496914233.0,-367213679.0,-255463602.60000002,3179509269.8,3473768204.6000004,-294258934.8,1065041667.0000001,1943182551.2,2155702893.0,3550382885.8,-1394679992.8000002,-240579858.8,-393809221.20000005,488479591.6,1275366046.6000001,-786886455.0,-252779648.8,-29035500.200000003
non_reportable,latest,2026-08-04,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,334748,100767,35515,65252,19.492872250170276,10.609473394911992,78508,59894,18614,5.560600810161674,17.892265226379248,40114,140754,-100640,-30.06440665814284,42.047749351751165,13782,7937,5845,1.7460895957556133,2.371037317624004,55140,44211,10929,3.2648440020552774,13.207248437630694,29733.16,2026-08-10,,,,2026-08-11,,,,2026-08-12,,,,2026-08-13,,,,2026-08-14,,,,,,,,,0.07095845926023259,-4.8178952871058165,-12488.0,11.126997287695946,36414.0,-5.99755986538791,-23680.0,-2.350962062189694,-7029.0,2.0394199269874758,6783.0,,,,,,,,20.0,NASDAQ-100 Index x $20,594663.2,59922426674.399994,21119463548.0,38802963126.399994,-7426154041.599999,-8688029352.0,46685818505.6,35616757700.799995,11069060804.8,21654065764.8,24771290259.199997,23854319604.8,83701224052.79999,-59846904447.99999,-14081624575.999998,-19124963175.199997,32789728847.999996,26290654735.199997,6499074112.799999,-4179887632.7999997,-2474393575.2,8195648222.4,4719841818.4,3475806403.9999995,4033600485.6,5516690506.4
other_reportable,highest_net_oi_pct,2024-09-17,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,278372,77175,22998,54177,19.46208670412254,8.261606770795913,32127,95524,-63397,-22.774201428304572,34.31523285387898,22907,76810,-53903,-19.363657264380038,27.59257396577242,55997,5163,50834,18.261175692957625,1.8547123992355554,45875,33586,12289,4.414596295604443,12.065150230626644,19432.4,2024-09-23,2024-09-23,19852.199,0.0216030444000741,2024-09-24,2024-09-24,19944.84,0.026370391716926234,2024-09-25,2024-09-25,19972.609,0.02779939688355526,2024-09-26,2024-09-26,20115.539,0.03515463864473767,2024-09-27,2024-09-27,20008.619,0.029652487598031962,0.0216030444000741,0.004666535933878224,0.0013922899356424434,0.007156300911913993,-0.005315293813404787,0.03203858317275343,-2.173736495458872,-4127.0,4.418641056638599,9882.0,-6.508110078885066,-19260.0,0.5037164125708857,1750.0,3.759118018704715,11754.0,0.026370391716926234,0.017542918013214948,0.03475530557213702,0.0374338733249624,0.13218542228443209,0.002622372944155016,0.24916376772812399,20.0,NASDAQ-100 Index x $20,388648.0,29993909400.0,8938126704.0,21055782696.0,-1603950296.0,-6533561528.0,12486094296.0,37125211552.0,-24639117256.0,3840619536.0,-2940510768.0,8902759736.0,29852052880.0,-20949293144.0,-7485360480.0,785457608.0,17829227000.0,13053131728.0,4776095272.0,680134000.0,796728400.0,21763122056.0,2006589624.0,19756532432.0,4568168592.0,7891886288.0
other_reportable,lowest_net_oi_pct,2020-09-22,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,66403,14981,6600,8381,12.62141770703131,9.939309970935048,24992,1988,23004,34.64301311687725,2.993840639730133,12820,9184,3636,5.47565622035149,13.83070042016174,2044,40050,-38006,-57.235365872023856,60.31354005090132,9801,6818,2983,4.492266915651402,10.267608391187146,11186.37,2020-09-28,2020-09-28,11364.45,0.015919373308767693,2020-09-29,2020-09-29,11322.95,0.012209501384273791,2020-09-30,2020-09-30,11418.06,0.020711812679180097,2020-10-01,2020-10-01,11583.2,0.03547442110353938,2020-10-02,2020-10-02,11255.69,0.006196827031467622,0.015919373308767693,-0.00365173853552081,0.008399754480943544,0.014463052392438058,-0.02827457006699363,-0.022073858694084292,0.7646008626296048,120.0,18.791822555253663,11960.0,7.62282944383835,5132.0,-2.681243626452426,-2015.0,-24.502456423600506,-15200.0,0.012209501384273791,0.009377483491069816,0.0801689913707484,0.043934716981469446,0.13443950092836188,0.16371888289051761,0.34340004845182115,20.0,NASDAQ-100 Index x $20,223727.40000000002,3351660179.4000006,1476600840.0000002,1875059339.4,26847288.000000004,-559989682.2,5591395180.8,444770071.20000005,5146625109.6,2675779704.0000005,5222244970.8,2868185268.0000005,2054712441.6000001,813472826.4000001,1148169016.8000002,3396853114.2000003,2192752247.4,1525373413.2,667378834.2,-450810711.00000006,357740112.6,457298805.6,8960282370.0,-8502983564.400001,-3400656480.0000005,-8417519697.600001
other_reportable,highest_short_oi_pct,2020-09-22,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,66403,14981,6600,8381,12.62141770703131,9.939309970935048,24992,1988,23004,34.64301311687725,2.993840639730133,12820,9184,3636,5.47565622035149,13.83070042016174,2044,40050,-38006,-57.235365872023856,60.31354005090132,9801,6818,2983,4.492266915651402,10.267608391187146,11186.37,2020-09-28,2020-09-28,11364.45,0.015919373308767693,2020-09-29,2020-09-29,11322.95,0.012209501384273791,2020-09-30,2020-09-30,11418.06,0.020711812679180097,2020-10-01,2020-10-01,11583.2,0.03547442110353938,2020-10-02,2020-10-02,11255.69,0.006196827031467622,0.015919373308767693,-0.00365173853552081,0.008399754480943544,0.014463052392438058,-0.02827457006699363,-0.022073858694084292,0.7646008626296048,120.0,18.791822555253663,11960.0,7.62282944383835,5132.0,-2.681243626452426,-2015.0,-24.502456423600506,-15200.0,0.012209501384273791,0.009377483491069816,0.0801689913707484,0.043934716981469446,0.13443950092836188,0.16371888289051761,0.34340004845182115,20.0,NASDAQ-100 Index x $20,223727.40000000002,3351660179.4000006,1476600840.0000002,1875059339.4,26847288.000000004,-559989682.2,5591395180.8,444770071.20000005,5146625109.6,2675779704.0000005,5222244970.8,2868185268.0000005,2054712441.6000001,813472826.4000001,1148169016.8000002,3396853114.2000003,2192752247.4,1525373413.2,667378834.2,-450810711.00000006,357740112.6,457298805.6,8960282370.0,-8502983564.400001,-3400656480.0000005,-8417519697.600001
other_reportable,latest,2026-08-04,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,334748,100767,35515,65252,19.492872250170276,10.609473394911992,78508,59894,18614,5.560600810161674,17.892265226379248,40114,140754,-100640,-30.06440665814284,42.047749351751165,13782,7937,5845,1.7460895957556133,2.371037317624004,55140,44211,10929,3.2648440020552774,13.207248437630694,29733.16,2026-08-10,,,,2026-08-11,,,,2026-08-12,,,,2026-08-13,,,,2026-08-14,,,,,,,,,0.07095845926023259,-4.8178952871058165,-12488.0,11.126997287695946,36414.0,-5.99755986538791,-23680.0,-2.350962062189694,-7029.0,2.0394199269874758,6783.0,,,,,,,,20.0,NASDAQ-100 Index x $20,594663.2,59922426674.399994,21119463548.0,38802963126.399994,-7426154041.599999,-8688029352.0,46685818505.6,35616757700.799995,11069060804.8,21654065764.8,24771290259.199997,23854319604.8,83701224052.79999,-59846904447.99999,-14081624575.999998,-19124963175.199997,32789728847.999996,26290654735.199997,6499074112.799999,-4179887632.7999997,-2474393575.2,8195648222.4,4719841818.4,3475806403.9999995,4033600485.6,5516690506.4
