market,market_label,horizon,bucket_type,bucket,observations,avg_return_pct,median_return_pct,hit_rate_pct,avg_drawdown_pct,worst_drawdown_pct,volatility_pct,sharpe_like,unconditional_avg_return_pct,diff_vs_unconditional_pct,welch_t_stat_vs_rest,approx_p_value_vs_rest
nq,NASDAQ-100,13w,score_intensity,Mild Negative,76,5.916514,5.524044,78.947368,-4.812002,-22.719239,7.708467,0.767535,5.181778,0.734737,0.851498,0.394492
nq,NASDAQ-100,13w,score_intensity,Extreme Positive,25,8.569081,9.526033,92.0,-2.954848,-19.272969,8.350535,1.026171,5.181778,3.387303,2.060262,0.039374
nq,NASDAQ-100,13w,score_intensity,Risk-On,50,6.839348,6.357207,82.0,-5.324622,-17.058461,8.672194,0.788652,5.181778,1.65757,1.404122,0.160283
nq,NASDAQ-100,13w,score_intensity,Caution,32,1.972373,4.011451,59.375,-9.211099,-21.510094,9.962408,0.197982,5.181778,-3.209404,-1.891408,0.05857
nq,NASDAQ-100,26w,regime,Mixed,313,8.876017,10.45325,71.565495,-8.799666,-32.834948,14.789909,0.60014,10.211208,-1.335191,-4.165013,3.1e-05
nq,NASDAQ-100,26w,regime,Risk-On,75,15.861484,17.198019,93.333333,-5.801409,-24.273139,9.776083,1.622478,10.211208,5.650275,5.032579,0.0
nq,NASDAQ-100,26w,regime,Caution,32,10.028217,7.763545,100.0,-12.753995,-21.532581,8.418028,1.191279,10.211208,-0.182992,-0.11976,0.904673
nq,NASDAQ-100,26w,score_sign,Positive,158,13.804073,14.885931,89.873418,-5.648087,-26.175459,10.608387,1.301242,10.211208,3.592865,4.577938,5e-06
nq,NASDAQ-100,26w,score_sign,Zero,159,6.773205,7.046144,61.006289,-10.977678,-32.834948,16.859183,0.401752,10.211208,-3.438004,-3.674348,0.000238
nq,NASDAQ-100,26w,score_sign,Negative,103,10.007033,10.145642,84.466019,-9.317288,-28.633694,11.702836,0.855095,10.211208,-0.204175,-0.191596,0.848058
nq,NASDAQ-100,26w,score_intensity,Mild Positive,83,11.944967,13.75113,86.746988,-5.509542,-26.175459,11.038619,1.082107,10.211208,1.733759,1.495435,0.134801
nq,NASDAQ-100,26w,score_intensity,Zero,159,6.773205,7.046144,61.006289,-10.977678,-32.834948,16.859183,0.401752,10.211208,-3.438004,-3.674348,0.000238
nq,NASDAQ-100,26w,score_intensity,Mild Negative,71,9.997486,11.014288,77.464789,-7.768349,-28.633694,12.968516,0.770904,10.211208,-0.213722,-0.150147,0.880649
nq,NASDAQ-100,26w,score_intensity,Extreme Positive,25,16.660466,19.140364,96.0,-3.119186,-19.357996,8.101348,2.056506,10.211208,6.449258,3.879087,0.000105
nq,NASDAQ-100,26w,score_intensity,Risk-On,50,15.461993,16.765048,92.0,-7.14252,-24.273139,10.568736,1.462994,10.211208,5.250784,3.580059,0.000344
nq,NASDAQ-100,26w,score_intensity,Caution,32,10.028217,7.763545,100.0,-12.753995,-21.532581,8.418028,1.191279,10.211208,-0.182992,-0.11976,0.904673
nq,NASDAQ-100,52w,regime,Mixed,288,19.809037,23.113886,81.25,-11.788319,-35.540426,23.481953,0.843586,22.013121,-2.204084,-3.873984,0.000107
nq,NASDAQ-100,52w,regime,Risk-On,75,30.98928,34.064253,94.666667,-6.858673,-27.323495,18.187364,1.703891,22.013121,8.976159,4.530807,6e-06
nq,NASDAQ-100,52w,regime,Caution,31,20.77326,19.765065,100.0,-14.328446,-21.532581,7.526135,2.76015,22.013121,-1.239862,-0.743703,0.457056
nq,NASDAQ-100,52w,score_sign,Positive,155,28.04685,33.202446,94.193548,-7.198661,-28.139499,17.716526,1.58309,22.013121,6.033729,4.749698,2e-06
nq,NASDAQ-100,52w,score_sign,Zero,152,15.945184,16.683151,70.394737,-14.899859,-35.540426,27.66926,0.576278,22.013121,-6.067938,-3.971094,7.2e-05
nq,NASDAQ-100,52w,score_sign,Negative,87,21.864829,20.886159,95.402299,-11.184451,-31.508403,13.950502,1.567315,22.013121,-0.148292,-0.093971,0.925132
nq,NASDAQ-100,52w,score_intensity,Mild Positive,80,25.288321,31.825471,93.75,-7.5174,-28.139499,16.914139,1.4951,22.013121,3.2752,1.787153,0.073913
nq,NASDAQ-100,52w,score_intensity,Zero,152,15.945184,16.683151,70.394737,-14.899859,-35.540426,27.66926,0.576278,22.013121,-6.067938,-3.971094,7.2e-05
nq,NASDAQ-100,52w,score_intensity,Mild Negative,56,22.469091,23.853301,92.857143,-9.444025,-31.508403,16.503637,1.361463,22.013121,0.45597,0.209821,0.833807
nq,NASDAQ-100,52w,score_intensity,Extreme Positive,25,35.129988,35.291181,100.0,-5.292627,-19.357996,14.73484,2.384145,22.013121,13.116867,4.423249,1e-05
nq,NASDAQ-100,52w,score_intensity,Risk-On,50,28.918926,32.914076,92.0,-7.641696,-27.323495,19.495687,1.48335,22.013121,6.905805,2.629633,0.008548
nq,NASDAQ-100,52w,score_intensity,Caution,31,20.77326,19.765065,100.0,-14.328446,-21.532581,7.526135,2.76015,22.013121,-1.239862,-0.743703,0.457056
