dataset,dataset_label,player,player_key,signal,target,horizon,n,pearson_r,spearman_r,slope_pp_per_unit,hac_t,hac_p,bucket_n,bucket_top_n,bucket_bottom_n,bucket_top_avg,bucket_bottom_avg,bucket_top_minus_bottom,bucket_top_hit,bucket_bottom_hit,bucket_top_avg_drawdown,bucket_bottom_avg_drawdown,abs_spearman,top_minus_bottom_abs,evidence
tff,TFF Detailed,Asset Manager / Institutional,asset_mgr,trend26_raw_bn,NASDAQ-100,4w,501,-0.06431804544771817,-0.08951031800939953,-0.007266653050296545,-0.9342013510417513,0.3502000389522492,501,151,151,1.2564908456141362,1.4315858108820618,-0.17509496526792567,64.90066225165563,62.913907284768214,-3.081082669545877,-4.417921923733811,0.08951031800939953,0.17509496526792567,none
tff,TFF Detailed,Asset Manager / Institutional,asset_mgr,trend26_raw_bn,NASDAQ-100,13w,492,-0.07211722844713085,-0.04075476017481037,-0.014244087804434754,-0.721331227393627,0.47070574841857804,492,148,148,4.979185652446911,4.3127948447211395,0.6663908077257714,75.67567567567568,63.51351351351351,-5.3935758661587645,-7.70961978838315,0.04075476017481037,0.6663908077257714,none
tff,TFF Detailed,Asset Manager / Institutional,asset_mgr,trend26_raw_bn,NASDAQ-100,26w,479,0.011065547223111505,0.06926990068220928,0.002941739084577454,0.07663568487909352,0.9389133699890233,479,144,144,10.302198279416642,6.937482136107499,3.364716143309143,90.97222222222221,59.02777777777778,-7.459749042921238,-10.724352536504606,0.06926990068220928,3.364716143309143,weak/mixed
tff,TFF Detailed,Leveraged Funds,lev_money,net_z,S&P 500,1w,479,-0.009197017640387783,0.019753605401769726,-0.010446280859233348,-0.18394362504219441,0.8540576808350322,479,144,144,0.1691992305372079,0.1539079898353142,0.015291240701893694,61.111111111111114,58.333333333333336,-1.4181068690367316,-0.9463068700610773,0.019753605401769726,0.015291240701893694,none
tff,TFF Detailed,Leveraged Funds,lev_money,net_z,S&P 500,4w,476,0.019856188431268563,0.0716235650168707,0.04387859618831291,0.26928636744504003,0.7877093220486518,476,143,143,0.8500229616903322,0.3124018076031155,0.5376211540872167,67.83216783216784,59.44055944055944,-3.1112801281116513,-2.5567608427181296,0.0716235650168707,0.5376211540872167,none
tff,TFF Detailed,Leveraged Funds,lev_money,net_z,S&P 500,13w,467,-0.01094677063189945,-0.0020336367764477057,-0.03992024239425492,-0.10838278858769228,0.9136920534221816,467,140,140,3.1800631026963027,2.8507916035640135,0.32927149913228915,70.0,73.57142857142858,-5.125077377003163,-4.971848712796075,0.0020336367764477057,0.32927149913228915,none
tff,TFF Detailed,Leveraged Funds,lev_money,net_z,S&P 500,26w,454,-0.1213316623756034,-0.13475675067412965,-0.5729357672453403,-0.8983204983871522,0.36901470732420066,454,136,136,3.8870128916685656,7.341341902660453,-3.4543290109918874,64.70588235294117,86.02941176470588,-7.9645629766769295,-6.332789084313181,0.13475675067412965,3.4543290109918874,weak/mixed
tff,TFF Detailed,Leveraged Funds,lev_money,net_z,NASDAQ-100,1w,479,-0.010422807784686065,0.024482665245761308,-0.015468826928662199,-0.22779156762894712,0.8198082824360128,479,144,144,0.22413061021692174,0.17193449543306707,0.052196114783854664,54.861111111111114,54.861111111111114,-1.8211534680385155,-1.4012926387514777,0.024482665245761308,0.052196114783854664,none
tff,TFF Detailed,Leveraged Funds,lev_money,net_z,NASDAQ-100,4w,476,-0.00790064638590902,0.0689577439714714,-0.022038751916118756,-0.09446841270871244,0.9247370732122567,476,143,143,1.1315394754076264,0.6429627082992695,0.48857676710835696,62.23776223776224,58.74125874125874,-3.874132177220492,-3.431054698872082,0.0689577439714714,0.48857676710835696,none
tff,TFF Detailed,Leveraged Funds,lev_money,net_z,NASDAQ-100,13w,467,-0.02564145494320256,0.01731077339701468,-0.12491114287127264,-0.21167497539561414,0.832360612449182,467,140,140,4.177670304702127,4.122513549574398,0.05515675512772855,71.42857142857143,72.85714285714285,-6.662865417513515,-6.271385363859608,0.01731077339701468,0.05515675512772855,none
tff,TFF Detailed,Leveraged Funds,lev_money,net_z,NASDAQ-100,26w,454,-0.135043046657916,-0.12375446708089587,-0.8820055397092037,-0.9146831543162222,0.3603579904313161,454,136,136,5.283272194656448,10.207795398040611,-4.9245232033841635,65.44117647058823,86.76470588235294,-10.034374851140221,-7.768834356679899,0.12375446708089587,4.9245232033841635,weak/mixed
tff,TFF Detailed,Leveraged Funds,lev_money,flow1_z,S&P 500,1w,478,0.0076980869205037815,0.024313666286883227,0.009368460262418386,0.19161924030242133,0.8480404702115776,478,144,144,0.1773140281146856,0.08842459051178299,0.08888943760290262,59.72222222222222,59.72222222222222,-1.4095608936060877,-1.1781972344283433,0.024313666286883227,0.08888943760290262,none
tff,TFF Detailed,Leveraged Funds,lev_money,flow1_z,S&P 500,4w,475,-0.02813889526291331,0.004322160576422441,-0.06668247350904381,-0.6455236804475123,0.5185878774939969,475,143,143,0.6428076447187371,1.0320366171509419,-0.3892289724322048,62.23776223776224,71.32867132867133,-3.3373531935000433,-2.682909401750518,0.004322160576422441,0.3892289724322048,none
tff,TFF Detailed,Leveraged Funds,lev_money,flow1_z,S&P 500,13w,466,0.009400306060439002,0.035571059733346455,0.03722872272655854,0.2203267463670156,0.8256166913271542,466,140,140,3.2438578155011153,3.084464689068779,0.15939312643233627,70.0,72.85714285714285,-5.8190350042694,-5.39660533683548,0.035571059733346455,0.15939312643233627,none
tff,TFF Detailed,Leveraged Funds,lev_money,flow1_z,S&P 500,26w,453,0.030085890256765575,0.002846409303072496,0.1582339982856648,1.2122580388938289,0.22541362083884758,453,136,136,6.505503044328266,6.772109852535466,-0.2666068082071993,75.73529411764706,77.94117647058823,-7.725382025691386,-7.092603346596242,0.002846409303072496,0.2666068082071993,none
tff,TFF Detailed,Leveraged Funds,lev_money,flow1_z,NASDAQ-100,1w,478,0.03368614139676456,0.07028839313590197,0.05356545651676006,0.8021795438687453,0.4224491075536556,478,144,144,0.37381309465641877,0.014810681213889917,0.35900241344252887,58.333333333333336,53.47222222222222,-1.7659200715004693,-1.6670050896025885,0.07028839313590197,0.35900241344252887,none
tff,TFF Detailed,Leveraged Funds,lev_money,flow1_z,NASDAQ-100,4w,475,-0.0420058388876663,0.0020946259916358283,-0.1256016012841713,-0.9008178418042251,0.36768517959865976,475,143,143,0.9818399379528695,1.3063356853508035,-0.32449574739793396,60.83916083916085,64.33566433566433,-3.9753657225138155,-3.560320296657962,0.0020946259916358283,0.32449574739793396,none
tff,TFF Detailed,Leveraged Funds,lev_money,flow1_z,NASDAQ-100,13w,466,0.010454540352501008,0.040137841851259695,0.05530354305804374,0.20626311567963337,0.8365853884352699,466,140,140,4.80926795774028,4.174037306056916,0.6352306516833641,72.85714285714285,67.14285714285714,-6.898206595085305,-6.783163867970445,0.040137841851259695,0.6352306516833641,none
tff,TFF Detailed,Leveraged Funds,lev_money,flow1_z,NASDAQ-100,26w,453,0.025522115060609314,0.01174644056839373,0.18567140132935614,0.981672328055479,0.32626130224192773,453,136,136,9.35868084294401,9.418288633876815,-0.059607790932805216,80.14705882352942,80.14705882352942,-9.161888056182406,-8.606511605684004,0.01174644056839373,0.059607790932805216,none
tff,TFF Detailed,Leveraged Funds,lev_money,flow4_z,S&P 500,1w,475,-0.033097626574699404,-0.04648743974605165,-0.03906350338941554,-0.7378752625364692,0.4605902525880238,475,143,143,0.04589045538185063,0.536391808974436,-0.4905013535925853,58.74125874125874,62.93706293706294,-1.572270871468729,-0.8966738555746973,0.04648743974605165,0.4905013535925853,none
tff,TFF Detailed,Leveraged Funds,lev_money,flow4_z,S&P 500,4w,472,-0.010438092449719051,0.01514778727068683,-0.02401672438208366,-0.1552426495640228,0.8766300263471004,472,142,142,1.1987230134518998,1.3364099878056512,-0.13768697435375143,69.01408450704226,71.83098591549296,-3.162658541736802,-2.178602074852573,0.01514778727068683,0.13768697435375143,none
tff,TFF Detailed,Leveraged Funds,lev_money,flow4_z,S&P 500,13w,463,0.038078833152750534,0.05463369020939587,0.14518120138054297,0.45384093085355476,0.6499433211748318,463,139,139,4.177289714841164,3.3749927870440426,0.8022969277971215,77.6978417266187,71.94244604316546,-5.3904297254327975,-4.512933703357401,0.05463369020939587,0.8022969277971215,none
tff,TFF Detailed,Leveraged Funds,lev_money,flow4_z,S&P 500,26w,450,0.09442896968308086,0.08580960893634045,0.47488615172306703,1.8986225263499599,0.0576141244461307,450,135,135,8.01134403114258,6.9580627061780245,1.053281324964555,80.74074074074075,82.22222222222221,-7.387682144643695,-6.175470064485176,0.08580960893634045,1.053281324964555,tentative
tff,TFF Detailed,Leveraged Funds,lev_money,flow4_z,NASDAQ-100,1w,475,-0.044906202563460486,-0.050472906017836855,-0.06920680450388553,-0.9795180908307913,0.3273240543399179,475,143,143,0.24541359159554577,0.674728937806419,-0.4293153462108732,55.94405594405595,61.53846153846154,-1.9275837259065574,-1.2664493523659501,0.050472906017836855,0.4293153462108732,none
tff,TFF Detailed,Leveraged Funds,lev_money,flow4_z,NASDAQ-100,4w,472,-0.061157699766758354,-0.0224980651157313,-0.17732897056502034,-0.7493760414348538,0.4536305872333075,472,142,142,1.630494771084515,1.9996099289182416,-0.3691151578337266,64.7887323943662,68.30985915492957,-3.9078897348114894,-2.9070255296036445,0.0224980651157313,0.3691151578337266,none
tff,TFF Detailed,Leveraged Funds,lev_money,flow4_z,NASDAQ-100,13w,463,0.03661147947581169,0.060994927839718174,0.18644014073421522,0.3796539654686604,0.7042022961526184,463,139,139,6.234294721078621,5.058353664873423,1.1759410562051977,74.10071942446042,72.66187050359713,-6.173836405252809,-5.692420249610503,0.060994927839718174,1.1759410562051977,none
tff,TFF Detailed,Leveraged Funds,lev_money,flow4_z,NASDAQ-100,26w,450,0.06781559860148999,0.08105936325611486,0.4717993313471247,1.0693239991759125,0.2849237001652191,450,135,135,11.775538066168972,10.446908570875907,1.3286294952930646,85.18518518518519,81.48148148148148,-8.413856000722825,-7.2003900024910354,0.08105936325611486,1.3286294952930646,none
tff,TFF Detailed,Leveraged Funds,lev_money,trend13_z,S&P 500,1w,466,0.01991937139496831,0.032415425266835864,0.023136592910091132,0.376393005470796,0.7066247451714711,466,140,140,0.42375597347920807,0.23663724592794436,0.1871187275512637,60.0,65.71428571428571,-1.5499963467003173,-0.9838052186212427,0.032415425266835864,0.1871187275512637,none
tff,TFF Detailed,Leveraged Funds,lev_money,trend13_z,S&P 500,4w,463,0.08185619307806904,0.1428660897455118,0.1848581861886683,0.9220825327260362,0.35648552733130906,463,139,139,1.7024141521941718,0.33586973024757744,1.3665444219465943,71.22302158273382,64.74820143884892,-3.1600330599370428,-2.5460474663522765,0.1428660897455118,1.3665444219465943,none
tff,TFF Detailed,Leveraged Funds,lev_money,trend13_z,S&P 500,13w,454,0.16078988605670833,0.19178393739177935,0.6044209900801534,1.4170412110751764,0.1564708789512359,454,136,136,5.511185447618056,2.029375258888299,3.4818101887297566,77.20588235294117,66.91176470588235,-4.848614767828349,-5.188618536207635,0.19178393739177935,3.4818101887297566,weak/mixed
tff,TFF Detailed,Leveraged Funds,lev_money,trend13_z,S&P 500,26w,441,0.163514837633702,0.21673102807556588,0.7962267918640036,1.5863672426380773,0.11265602674725607,441,133,133,9.111728760206233,5.107999163288153,4.00372959691808,81.95488721804512,75.93984962406014,-6.727633000668311,-7.0218971041258555,0.21673102807556588,4.00372959691808,weak/mixed
tff,TFF Detailed,Leveraged Funds,lev_money,trend13_z,NASDAQ-100,1w,466,0.02192422826393734,0.04815375343040803,0.033211904750525656,0.4347449341118992,0.6637475787716762,466,140,140,0.7089601219886856,0.2963365045735869,0.41262361741509873,60.0,60.71428571428571,-1.8278978322926571,-1.3821841537407495,0.04815375343040803,0.41262361741509873,none
tff,TFF Detailed,Leveraged Funds,lev_money,trend13_z,NASDAQ-100,4w,463,0.07780221914750594,0.14720605602783302,0.22131095942296597,0.7579640267347303,0.4484725185253997,463,139,139,2.584752878750843,0.47324622233618024,2.111506656414663,69.06474820143885,62.589928057553955,-3.560404711425699,-3.3860300988100547,0.14720605602783302,2.111506656414663,weak/mixed
tff,TFF Detailed,Leveraged Funds,lev_money,trend13_z,NASDAQ-100,13w,454,0.16450812229674805,0.21560345305713915,0.8258980821708032,1.2462669304105851,0.2126664143057782,454,136,136,7.596184750197153,2.7085371991053564,4.887647551091797,77.94117647058823,64.70588235294117,-5.962984044769064,-6.602207485577064,0.21560345305713915,4.887647551091797,weak/mixed
tff,TFF Detailed,Leveraged Funds,lev_money,trend13_z,NASDAQ-100,26w,441,0.14234834918824477,0.22293350906796283,0.9603329554417886,1.1422204257868829,0.25336240772025165,441,133,133,11.92278435820064,7.1287493751780895,4.794034983022551,80.45112781954887,75.93984962406014,-8.297470223367167,-8.335101063923588,0.22293350906796283,4.794034983022551,weak/mixed
tff,TFF Detailed,Leveraged Funds,lev_money,trend26_z,S&P 500,1w,453,0.03993573766262498,0.07171983277313072,0.046842561853487986,0.7445300058065007,0.45655589524865575,453,136,136,0.4524137843197205,0.12727995085137658,0.3251338334683439,65.44117647058823,61.76470588235294,-1.5229913391043473,-1.0983274685510722,0.07171983277313072,0.3251338334683439,none
tff,TFF Detailed,Leveraged Funds,lev_money,trend26_z,S&P 500,4w,450,0.14908058560172052,0.22295109276259806,0.33986459967992705,1.6501978298747442,0.09890248055621459,450,135,135,2.0460247147288837,-0.12845452283451314,2.174479237563397,76.29629629629629,54.81481481481482,-2.9877178460435854,-3.106913445596856,0.22295109276259806,2.174479237563397,tentative
tff,TFF Detailed,Leveraged Funds,lev_money,trend26_z,S&P 500,13w,441,0.16311936580076633,0.22485441729139208,0.6121323977904565,1.4380994688425937,0.1504058333355326,441,133,133,5.141755997829345,1.6066885378279843,3.535067460001361,75.18796992481202,66.16541353383458,-4.849095118006508,-5.7292585659387205,0.22485441729139208,3.535067460001361,weak/mixed
tff,TFF Detailed,Leveraged Funds,lev_money,trend26_z,S&P 500,26w,428,0.05550092724306017,0.09244807590142354,0.27085433777764045,0.4150889530962535,0.6780767860416856,428,129,129,6.992314926123024,5.471761501921157,1.520553424201867,72.09302325581395,78.29457364341084,-7.3538048036928965,-7.8993994488156725,0.09244807590142354,1.520553424201867,weak/mixed
tff,TFF Detailed,Leveraged Funds,lev_money,trend26_z,NASDAQ-100,1w,453,0.03490677676462688,0.07374058974502627,0.05333658372245641,0.6697266788517688,0.5030320413441939,453,136,136,0.6534583932671554,0.20036931441903394,0.45308907884812144,63.23529411764706,57.35294117647059,-1.8404210770140477,-1.5063380620416336,0.07374058974502627,0.45308907884812144,none
tff,TFF Detailed,Leveraged Funds,lev_money,trend26_z,NASDAQ-100,4w,450,0.1263987265893434,0.20080316446007143,0.3628858056075429,1.238724213602262,0.2154476484048446,450,135,135,2.734515794982775,0.10940259377171634,2.6251132012110587,72.5925925925926,54.074074074074076,-3.5950173320754324,-3.9694119334724256,0.20080316446007143,2.6251132012110587,weak/mixed
tff,TFF Detailed,Leveraged Funds,lev_money,trend26_z,NASDAQ-100,13w,441,0.14109533902481394,0.1830255178994675,0.7083328258088942,1.0863907651071647,0.2773061455454393,441,133,133,6.792108375579361,2.7755769914835073,4.016531384095854,74.43609022556392,68.42105263157895,-6.1978197486758075,-6.941421080380831,0.1830255178994675,4.016531384095854,weak/mixed
tff,TFF Detailed,Leveraged Funds,lev_money,trend26_z,NASDAQ-100,26w,428,0.023348969544884024,0.05317449518460703,0.15791012174482558,0.1533550109413949,0.8781183212136927,428,129,129,8.858438226556721,8.508528209223863,0.3499100173328582,71.31782945736434,79.84496124031007,-9.382906729561032,-8.848124258571499,0.05317449518460703,0.3499100173328582,none
tff,TFF Detailed,Leveraged Funds,lev_money,net_raw_bn,S&P 500,1w,530,-0.01061213739764247,-0.01785159199435613,-0.00040912665399015196,-0.29658389850629346,0.7667842051886535,530,159,159,0.17130367611717104,0.28399998800272375,-0.11269631188555271,61.0062893081761,61.63522012578616,-1.2412756609390099,-0.9480018314645189,0.01785159199435613,0.11269631188555271,none
tff,TFF Detailed,Leveraged Funds,lev_money,net_raw_bn,S&P 500,4w,527,-0.022970521983069796,-0.007174125071903589,-0.0017447523346779427,-0.39007118373340216,0.6964839104649263,527,158,158,1.0533839376189404,1.5592690497203532,-0.5058851121014127,68.9873417721519,72.78481012658227,-2.589872276799235,-2.029882740227822,0.007174125071903589,0.5058851121014127,none
tff,TFF Detailed,Leveraged Funds,lev_money,net_raw_bn,S&P 500,13w,518,-0.07198696256836816,-0.09784345228939992,-0.009681264229398176,-0.7079987247029264,0.47894604944026875,518,156,156,3.2253060940336695,4.673558490184046,-1.4482523961503766,75.64102564102564,82.6923076923077,-4.348143004017129,-4.079143024221498,0.09784345228939992,1.4482523961503766,none
tff,TFF Detailed,Leveraged Funds,lev_money,net_raw_bn,S&P 500,26w,505,-0.1230795461237278,-0.18614345906640356,-0.0228361052705219,-0.9864580318361572,0.323908399976602,505,152,152,4.552024058685883,9.15288617331749,-4.6008621146316075,71.71052631578947,88.81578947368422,-6.772482724539821,-5.8287547704095415,0.18614345906640356,4.6008621146316075,weak/mixed
tff,TFF Detailed,Leveraged Funds,lev_money,net_raw_bn,NASDAQ-100,1w,530,0.0003222949519778135,-0.0073627081566348266,1.622801628180611e-05,0.00846692840903042,0.9932444492614152,530,159,159,0.2734611448518751,0.3851249770269983,-0.11166383217512321,57.23270440251572,60.37735849056604,-1.5867289489512413,-1.3458865147387515,0.0073627081566348266,0.11166383217512321,none
tff,TFF Detailed,Leveraged Funds,lev_money,net_raw_bn,NASDAQ-100,4w,527,-0.002434567397172814,0.01865926783946856,-0.00023335249081503926,-0.037207096328035,0.9703198804802035,527,158,158,1.543627094975988,2.032904118490138,-0.4892770235141499,68.9873417721519,70.25316455696202,-3.1584823869219227,-2.789679861764424,0.01865926783946856,0.4892770235141499,none
tff,TFF Detailed,Leveraged Funds,lev_money,net_raw_bn,NASDAQ-100,13w,518,-0.03770079509820031,-0.04906895117201353,-0.0067784867871822,-0.3471742422494176,0.7284604204982372,518,156,156,4.578865904643801,6.1493318145075175,-1.5704659098637164,76.28205128205127,77.56410256410257,-5.521299128078294,-5.161792102506518,0.04906895117201353,1.5704659098637164,weak/mixed
tff,TFF Detailed,Leveraged Funds,lev_money,net_raw_bn,NASDAQ-100,26w,505,-0.04411824117652145,-0.11961124683896962,-0.011344172228236528,-0.35526151200780326,0.7223936862186231,505,152,152,7.082636453836932,11.485934964995886,-4.403298511158954,73.68421052631578,90.78947368421053,-8.282534793801736,-7.240715296185136,0.11961124683896962,4.403298511158954,weak/mixed
tff,TFF Detailed,Leveraged Funds,lev_money,trend13_raw_bn,S&P 500,1w,517,0.047022471989896744,0.03416061852479468,0.004357645733600444,1.1504374536345254,0.2499637414544865,517,155,155,0.47843323119542996,0.11375188585270239,0.36468134534272756,60.64516129032258,61.935483870967744,-1.440144575881417,-1.0477735833170463,0.03416061852479468,0.36468134534272756,none
tff,TFF Detailed,Leveraged Funds,lev_money,trend13_raw_bn,S&P 500,4w,514,0.060859639758961435,0.12377826689297636,0.010955958432226085,0.8354469707413146,0.4034660927520192,514,154,154,1.8068994272978036,0.5370585019641185,1.269840925333685,72.72727272727273,66.88311688311688,-2.9804458763428396,-2.5426906388530472,0.12377826689297636,1.269840925333685,none
tff,TFF Detailed,Leveraged Funds,lev_money,trend13_raw_bn,S&P 500,13w,505,0.12433425766515441,0.1625027720163321,0.03907310765556045,1.5199413299867226,0.12852572178719046,505,152,152,5.727342995987519,2.803420205126011,2.9239227908615084,79.60526315789474,74.3421052631579,-4.563714737246046,-4.797001735409757,0.1625027720163321,2.9239227908615084,weak/mixed
tff,TFF Detailed,Leveraged Funds,lev_money,trend13_raw_bn,S&P 500,26w,492,0.14045578318727112,0.2204624617477631,0.058318018664146626,1.8772915460095476,0.060478146272321065,492,148,148,9.462634083188744,5.95143431334346,3.511199769845284,82.43243243243244,80.4054054054054,-6.365703939460946,-6.478859077057435,0.2204624617477631,3.511199769845284,tentative
tff,TFF Detailed,Leveraged Funds,lev_money,trend13_raw_bn,NASDAQ-100,1w,517,0.05562314300349045,0.053941337959150924,0.006738773472796447,1.2652527606212887,0.20578073466967917,517,155,155,0.7443647490975152,0.13296491448298292,0.6113998346145322,61.29032258064516,59.354838709677416,-1.7252901149893272,-1.4876131050027637,0.053941337959150924,0.6113998346145322,none
tff,TFF Detailed,Leveraged Funds,lev_money,trend13_raw_bn,NASDAQ-100,4w,514,0.09065734160395945,0.15083795772533598,0.020582765485847254,1.083078343559718,0.2787736505877101,514,154,154,2.641171112379154,0.6703369861120257,1.9708341262671283,71.42857142857143,62.98701298701299,-3.4032801529938497,-3.4958510783617216,0.15083795772533598,1.9708341262671283,weak/mixed
tff,TFF Detailed,Leveraged Funds,lev_money,trend13_raw_bn,NASDAQ-100,13w,505,0.13693000567715322,0.18757139689124194,0.05756792751719726,1.5764479496022037,0.11492260532499007,505,152,152,7.793188758802197,3.6394740945638717,4.153714664238326,77.63157894736842,69.07894736842105,-5.696803992812353,-6.168711132716151,0.18757139689124194,4.153714664238326,weak/mixed
tff,TFF Detailed,Leveraged Funds,lev_money,trend13_raw_bn,NASDAQ-100,26w,492,0.13990335775837714,0.24646415874601485,0.08052450389929904,1.6776272532050291,0.09341988902505742,492,148,148,12.481602218245547,7.758277203668374,4.723325014577172,81.08108108108108,79.72972972972973,-7.93595910339892,-7.9145389993199755,0.24646415874601485,4.723325014577172,tentative
tff,TFF Detailed,Leveraged Funds,lev_money,trend26_raw_bn,S&P 500,1w,504,0.06283461510975796,0.07445257732248658,0.005241988435172413,1.5300310583129568,0.1260090413837139,504,151,151,0.4872030358482949,0.09966227472968017,0.3875407611186147,65.56291390728477,56.29139072847682,-1.3754176001059457,-1.0404653792411835,0.07445257732248658,0.3875407611186147,weak/mixed
tff,TFF Detailed,Leveraged Funds,lev_money,trend26_raw_bn,S&P 500,4w,501,0.12087660775108633,0.1598627764391536,0.019593004148743154,1.8212473212905433,0.0685692701304519,501,151,151,1.8840087323127988,0.5498332102228201,1.3341755220899787,76.82119205298014,63.576158940397356,-2.7598565028541167,-2.5892384408522147,0.1598627764391536,1.3341755220899787,tentative
tff,TFF Detailed,Leveraged Funds,lev_money,trend26_raw_bn,S&P 500,13w,492,0.15359979392109369,0.17854825739277913,0.042418514335958044,2.0336118069168894,0.041990750458836545,492,148,148,5.235229466270187,2.2751669018600937,2.9600625644100935,78.37837837837837,70.94594594594594,-4.100513205853826,-5.192432117639397,0.17854825739277913,2.9600625644100935,supported
tff,TFF Detailed,Leveraged Funds,lev_money,trend26_raw_bn,S&P 500,26w,479,0.04195126931430061,0.04064004070544458,0.015328264041179505,0.45130866784323426,0.6517670985549284,479,144,144,7.142542396028424,6.759546290902945,0.3829961051254793,75.0,83.33333333333334,-6.472710797810011,-6.870538399276123,0.04064004070544458,0.3829961051254793,none
tff,TFF Detailed,Leveraged Funds,lev_money,trend26_raw_bn,NASDAQ-100,1w,504,0.056702988228053856,0.0843593788518301,0.00618498181462215,1.3229526747555145,0.18585111647884203,504,151,151,0.7614252384788063,0.12059226254137093,0.6408329759374354,64.90066225165563,55.62913907284768,-1.6635525220523808,-1.502693749674808,0.0843593788518301,0.6408329759374354,weak/mixed
tff,TFF Detailed,Leveraged Funds,lev_money,trend26_raw_bn,NASDAQ-100,4w,501,0.11627515204286784,0.15903561800701388,0.023813760426628826,1.5871443161026235,0.1124799629121536,501,151,151,2.600782232967198,0.7190317604048678,1.8817504725623304,74.17218543046357,60.9271523178808,-3.315016338750427,-3.5344740897536786,0.15903561800701388,1.8817504725623304,weak/mixed
tff,TFF Detailed,Leveraged Funds,lev_money,trend26_raw_bn,NASDAQ-100,13w,492,0.1564876355380192,0.17386523947656038,0.0578665155435338,1.9752321211462651,0.048241812285434615,492,148,148,6.845725953286504,3.0290305641627286,3.816695389123775,77.7027027027027,66.21621621621621,-5.4550752393480435,-6.584265928780449,0.17386523947656038,3.816695389123775,supported
tff,TFF Detailed,Leveraged Funds,lev_money,trend26_raw_bn,NASDAQ-100,26w,479,0.049391466467281875,0.0317555969986286,0.02500950819986033,0.5040471647293985,0.6142282338644207,479,144,144,9.199449667438941,9.24455253448163,-0.04510286704268829,74.30555555555556,83.33333333333334,-8.40563761027158,-8.380692663756362,0.0317555969986286,0.04510286704268829,none
tff,TFF Detailed,Other Reportables,other_reportable,net_z,S&P 500,1w,479,-0.03563918074357983,-0.025602720102025665,-0.040468934454283616,-0.7635852801960982,0.4451144239214602,479,144,144,0.21519600980140144,0.40400019814538024,-0.1888041883439788,61.80555555555556,68.75,-1.3383040652965101,-0.8426917125516593,0.025602720102025665,0.1888041883439788,none
tff,TFF Detailed,Other Reportables,other_reportable,net_z,S&P 500,4w,476,-0.08001819282234014,-0.08524351945346163,-0.17664749956583342,-1.1298404216462308,0.258543472249764,476,143,143,1.1895012219641001,1.7842831201908973,-0.5947818982267972,67.13286713286713,76.92307692307693,-2.8334328961522703,-1.8020583790311802,0.08524351945346163,0.5947818982267972,none
tff,TFF Detailed,Other Reportables,other_reportable,net_z,S&P 500,13w,467,-0.0259090399907665,-0.07536862906724409,-0.09399724693950753,-0.2539005124355068,0.7995724188951355,467,140,140,3.8905404024508,4.831626786205863,-0.9410863837550631,75.71428571428571,85.0,-5.157928452818969,-3.3838849501611463,0.07536862906724409,0.9410863837550631,none
tff,TFF Detailed,Other Reportables,other_reportable,net_z,S&P 500,26w,454,0.00526386746740018,-0.08041383595253536,0.024891110857096607,0.038081176549486014,0.9696229593605948,454,136,136,7.194132798800335,7.90612299078615,-0.7119901919858149,83.08823529411765,81.61764705882352,-7.019587352330797,-6.180766813295107,0.08041383595253536,0.7119901919858149,none
tff,TFF Detailed,Other Reportables,other_reportable,net_z,NASDAQ-100,1w,479,-0.0373109356603094,-0.028240494055782182,-0.055358991620093036,-0.826479949729797,0.4085318872685946,479,144,144,0.3276430143040165,0.6214913131534774,-0.2938482988494609,61.80555555555556,63.888888888888886,-1.7138785962192886,-1.097391273992775,0.028240494055782182,0.2938482988494609,none
tff,TFF Detailed,Other Reportables,other_reportable,net_z,NASDAQ-100,4w,476,-0.08984639606836053,-0.10303895142962845,-0.2503726867150636,-1.131696198741048,0.257762180211932,476,143,143,1.5830740358114586,2.539536339585428,-0.9564623037739692,62.23776223776224,78.32167832167832,-3.6066723249160324,-2.2951766535893934,0.10303895142962845,0.9564623037739692,none
tff,TFF Detailed,Other Reportables,other_reportable,net_z,NASDAQ-100,13w,467,0.002044811031513396,-0.018829638500443842,0.009909879152197345,0.019945538859471007,0.9840868176031554,467,140,140,5.7993957358953585,6.649654652490156,-0.8502589165947976,72.85714285714285,85.0,-6.326182955805353,-4.0923865933303745,0.018829638500443842,0.8502589165947976,none
tff,TFF Detailed,Other Reportables,other_reportable,net_z,NASDAQ-100,26w,454,0.016946739556943778,-0.07042527155139108,0.11083904780659729,0.13694273924059613,0.8910760560163002,454,136,136,10.57369849641942,11.544376042605768,-0.9706775461863479,81.61764705882352,90.44117647058823,-8.632074593382468,-6.170407648963783,0.07042527155139108,0.9706775461863479,none
tff,TFF Detailed,Other Reportables,other_reportable,flow1_z,S&P 500,1w,478,-0.03009864064391036,-0.025544707399470144,-0.03646342393330451,-0.5963885529202245,0.5509156858414257,478,144,144,0.23051960948464695,0.3382734497559878,-0.10775384027134083,59.02777777777778,65.97222222222221,-1.3732821172374914,-1.0096901909098024,0.025544707399470144,0.10775384027134083,none
tff,TFF Detailed,Other Reportables,other_reportable,flow1_z,S&P 500,4w,475,-0.010451710791738416,-0.003959601162250377,-0.024633196228572976,-0.26093991677088096,0.794138841751754,475,143,143,1.2758671512605868,0.9724317151496238,0.303435436110963,71.32867132867133,72.02797202797203,-2.7840499666296017,-2.6572308896562444,0.003959601162250377,0.303435436110963,none
