dataset,dataset_label,player,player_key,source,source_label,source_kind,source_interpretation,target,horizon,n,positive_n,negative_n,positive_avg_return,negative_avg_return,side_edge_pp,positive_hit_rate,negative_hit_rate,positive_avg_drawdown,negative_avg_drawdown,hac_t,hac_p,better_side,abs_side_edge_pp,evidence
tff,TFF Detailed,Other Reportables,other_reportable,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,NASDAQ-100,26w,505,92,413,10.605841643953568,10.108105585621674,0.4977360583318937,88.04347826086956,81.35593220338984,-9.128421123504765,-7.123754398763265,0.1364289599205702,0.8914821810027467,positive,0.4977360583318937,none
tff,TFF Detailed,Other Reportables,other_reportable,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,NASDAQ-100,26w,505,85,420,11.19210276366781,9.997753102842179,1.1943496608256314,87.05882352941177,81.66666666666667,-9.040764189048206,-7.174905604720404,0.3509318554997373,0.7256394722201542,positive,1.1943496608256314,none
tff,TFF Detailed,Other Reportables,other_reportable,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,NASDAQ-100,26w,505,146,359,8.348082497271724,10.951434522294731,-2.603352025023007,82.87671232876713,82.45125348189416,-8.36429583013211,-7.132975261427238,-0.8366035193359761,0.4028154667204167,negative,2.603352025023007,weak/mixed
tff,TFF Detailed,Other Reportables,other_reportable,vix_inverse,"VIX only, inverted",single,positive = net short VIX / hedge selling; negative = net long VIX / hedge buying,NASDAQ-100,26w,505,81,424,10.261566739322108,10.186788047689598,0.07477869163250972,87.65432098765432,81.60377358490565,-7.258773661503862,-7.532935479881732,0.02986629676504437,0.9761736851371265,positive,0.07477869163250972,none
tff,TFF Detailed,Non-reportable,non_reportable,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,S&P 500,1w,530,356,174,0.2276116580540094,0.3523497786007534,-0.12473812054674399,60.95505617977528,64.36781609195403,-1.01483471449795,-1.1657864632284753,-0.6029702033102236,0.546528511568359,negative,0.12473812054674399,none
tff,TFF Detailed,Non-reportable,non_reportable,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,S&P 500,1w,530,369,161,0.22958262600164436,0.3579044891251655,-0.12832186312352112,61.24661246612466,63.975155279503106,-1.009625598416799,-1.1899140195479883,-0.6139724104511551,0.5392335588014867,negative,0.12832186312352112,none
tff,TFF Detailed,Non-reportable,non_reportable,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,S&P 500,1w,530,252,278,0.16638345498228574,0.36118698233173535,-0.1948035273494496,60.317460317460316,63.66906474820144,-1.1316049728882078,-1.0034660064575418,-1.084440500824549,0.2781695345080125,negative,0.1948035273494496,none
tff,TFF Detailed,Non-reportable,non_reportable,vix_inverse,"VIX only, inverted",single,positive = net short VIX / hedge selling; negative = net long VIX / hedge buying,S&P 500,1w,530,438,92,0.2354324382489189,0.4262956933775211,-0.1908632551286022,63.013698630136986,57.608695652173914,-1.0758102933054887,-1.010033635817618,-0.7865927702949489,0.4315202928252742,negative,0.1908632551286022,none
tff,TFF Detailed,Non-reportable,non_reportable,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,S&P 500,4w,527,353,174,0.9321855302484853,1.3610799545089682,-0.42889442426048296,69.97167138810198,70.11494252873564,-2.572438992462146,-2.3675804560104203,-0.7149270685372222,0.47465410992286905,negative,0.42889442426048296,none
tff,TFF Detailed,Non-reportable,non_reportable,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,S&P 500,4w,527,366,161,0.7995165208286316,1.6973065691863145,-0.897790048357683,68.0327868852459,74.53416149068323,-2.606769825416912,-2.272995078151309,-1.5501475906327453,0.12110609564718262,negative,0.897790048357683,weak/mixed
tff,TFF Detailed,Non-reportable,non_reportable,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,S&P 500,4w,527,249,278,1.199223321489321,0.9614489108324991,0.23777441065682203,69.47791164658635,70.50359712230215,-2.52167581298503,-2.4896859217686265,0.4852141660141392,0.6275244343827028,positive,0.23777441065682203,none
tff,TFF Detailed,Non-reportable,non_reportable,vix_inverse,"VIX only, inverted",single,positive = net short VIX / hedge selling; negative = net long VIX / hedge buying,S&P 500,4w,527,436,91,0.9516427693330217,1.6590456794843775,-0.7074029101513558,68.57798165137615,76.92307692307693,-2.5941868171440396,-2.0765330924192233,-1.1696377844402241,0.24214676508235433,negative,0.7074029101513558,none
tff,TFF Detailed,Non-reportable,non_reportable,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,S&P 500,13w,518,344,174,3.200484474037724,3.9029307077371675,-0.7024462336994435,75.5813953488372,78.73563218390804,-5.118889213119224,-3.8085336449747116,-0.42212275335734784,0.6729354208051627,negative,0.7024462336994435,none
tff,TFF Detailed,Non-reportable,non_reportable,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,S&P 500,13w,518,357,161,2.8678422621631943,4.697247916912944,-1.8294056547497495,74.2296918767507,81.98757763975155,-5.233993096314779,-3.447498187293396,-1.1660350700890294,0.24360026652202663,negative,1.8294056547497495,weak/mixed
tff,TFF Detailed,Non-reportable,non_reportable,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,S&P 500,13w,518,240,278,4.38028445965213,2.6216127046717013,1.758671754980429,81.66666666666667,72.3021582733813,-4.239365488458764,-5.058039662980248,1.5023016176091906,0.13301923108986133,positive,1.758671754980429,weak/mixed
tff,TFF Detailed,Non-reportable,non_reportable,vix_inverse,"VIX only, inverted",single,positive = net short VIX / hedge selling; negative = net long VIX / hedge buying,S&P 500,13w,518,430,88,3.05302923814289,5.309932156975019,-2.256902918832129,74.65116279069768,86.36363636363636,-4.931540321516609,-3.4434136964371693,-1.678592108861941,0.0932315655344538,negative,2.256902918832129,tentative
tff,TFF Detailed,Non-reportable,non_reportable,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,S&P 500,26w,505,331,174,6.4174276434070805,7.5048756316016405,-1.08744798819456,76.73716012084593,85.63218390804597,-7.656349784070485,-4.538805918248672,-0.41796204292894734,0.6759748692943798,negative,1.08744798819456,none
tff,TFF Detailed,Non-reportable,non_reportable,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,S&P 500,26w,505,344,161,5.820531727926192,8.868037238880868,-3.047505510954676,75.0,90.06211180124224,-7.821252853851341,-3.9347392955139004,-1.166078193080612,0.2435828325465558,negative,3.047505510954676,weak/mixed
tff,TFF Detailed,Non-reportable,non_reportable,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,S&P 500,26w,505,229,276,8.96933178542966,4.985651923924049,3.9836798615056104,87.77292576419214,73.18840579710145,-5.62615136831439,-7.375417916516683,2.4941467931392913,0.012626031654373574,positive,3.9836798615056104,supported
tff,TFF Detailed,Non-reportable,non_reportable,vix_inverse,"VIX only, inverted",single,positive = net short VIX / hedge selling; negative = net long VIX / hedge buying,S&P 500,26w,505,421,84,6.271148934352916,9.403133434569664,-3.131984500216748,78.14726840855107,88.09523809523809,-6.899887359016086,-4.989897978057468,-1.3632363831919194,0.17280802416183363,negative,3.131984500216748,weak/mixed
tff,TFF Detailed,Non-reportable,non_reportable,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,NASDAQ-100,1w,530,356,174,0.3286731862459562,0.5334119422468702,-0.20473875600091396,58.70786516853933,62.643678160919535,-1.3786961504477848,-1.5037241852329348,-0.7774612874749334,0.43688666578649804,negative,0.20473875600091396,none
tff,TFF Detailed,Non-reportable,non_reportable,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,NASDAQ-100,1w,530,369,161,0.3434792324450092,0.5160092887099836,-0.17253005626497442,58.80758807588076,62.732919254658384,-1.3729434009515058,-1.5270044896822135,-0.673146118156779,0.5008543363813427,negative,0.17253005626497442,none
tff,TFF Detailed,Non-reportable,non_reportable,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,NASDAQ-100,1w,530,252,278,0.26762439691042506,0.5121582166657865,-0.24453381975536148,58.333333333333336,61.51079136690647,-1.5135729069149066,-1.3346887239114589,-1.0700739009452482,0.2845860457431341,negative,0.24453381975536148,none
tff,TFF Detailed,Non-reportable,non_reportable,vix_inverse,"VIX only, inverted",single,positive = net short VIX / hedge selling; negative = net long VIX / hedge buying,NASDAQ-100,1w,530,438,92,0.40441356516868593,0.355306420767732,0.04910714440095393,60.95890410958904,55.434782608695656,-1.4050002857956176,-1.489931658820235,0.15730803166242427,0.8750020907166652,positive,0.04910714440095393,none
tff,TFF Detailed,Non-reportable,non_reportable,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,NASDAQ-100,4w,527,353,174,1.3729889328523326,2.0012374109092232,-0.6282484780568907,66.28895184135978,72.41379310344827,-3.2681643014282518,-2.961805220567285,-0.8141852848975307,0.41553881405541454,negative,0.6282484780568907,none
tff,TFF Detailed,Non-reportable,non_reportable,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,NASDAQ-100,4w,527,366,161,1.2137038800206408,2.4140669733386564,-1.2003630933180156,65.30054644808743,75.15527950310559,-3.337267986853435,-2.7799753018293383,-1.6273973266427573,0.10365273894807368,negative,1.2003630933180156,weak/mixed
tff,TFF Detailed,Non-reportable,non_reportable,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,NASDAQ-100,4w,527,249,278,1.6186996306760548,1.5461301969666927,0.07256943370936209,67.06827309236948,69.42446043165468,-3.2395410689655786,-3.1020517288145735,0.11332839714313729,0.9097702045964895,positive,0.07256943370936209,none
tff,TFF Detailed,Non-reportable,non_reportable,vix_inverse,"VIX only, inverted",single,positive = net short VIX / hedge selling; negative = net long VIX / hedge buying,NASDAQ-100,4w,527,436,91,1.4803424948376005,2.0599019235811475,-0.579559428743547,67.66055045871559,71.42857142857143,-3.237009031615253,-2.8316502087761584,-0.7174990661024337,0.47306621245495606,negative,0.579559428743547,none
tff,TFF Detailed,Non-reportable,non_reportable,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,NASDAQ-100,13w,518,344,174,4.7468992464565245,6.030550723610515,-1.2836514771539909,75.0,79.88505747126436,-6.054936250341632,-4.631757435809715,-0.543569655368865,0.5867376459320996,negative,1.2836514771539909,none
tff,TFF Detailed,Non-reportable,non_reportable,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,NASDAQ-100,13w,518,357,161,4.401194092492788,6.900763202915212,-2.4995691104224242,73.94957983193278,82.6086956521739,-6.238567939369401,-4.109659065798361,-1.1002220725469074,0.27123537573500195,negative,2.4995691104224242,weak/mixed
tff,TFF Detailed,Non-reportable,non_reportable,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,NASDAQ-100,13w,518,240,278,5.930887950790154,4.528187260790062,1.402700690000092,79.58333333333333,74.10071942446042,-5.1735264192042365,-5.925099004817968,0.8594280816745568,0.39010438228271543,positive,1.402700690000092,none
tff,TFF Detailed,Non-reportable,non_reportable,vix_inverse,"VIX only, inverted",single,positive = net short VIX / hedge selling; negative = net long VIX / hedge buying,NASDAQ-100,13w,518,430,88,4.749363457844348,7.272987270638695,-2.523623812794347,74.88372093023256,85.22727272727273,-5.78496697240388,-4.560091656985724,-1.4179659422506683,0.15620070836440408,negative,2.523623812794347,weak/mixed
tff,TFF Detailed,Non-reportable,non_reportable,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,NASDAQ-100,26w,505,331,174,9.36501174032749,11.784862942856789,-2.4198512025292978,83.08157099697885,81.60919540229885,-8.565344074114233,-5.441358744366988,-0.6704208623561916,0.5025895390945323,negative,2.4198512025292978,weak/mixed
tff,TFF Detailed,Non-reportable,non_reportable,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,NASDAQ-100,26w,505,344,161,8.809944745577283,13.166236308241581,-4.356291562664298,80.81395348837209,86.33540372670807,-8.8207724135577,-4.643351551477137,-1.2735517835487782,0.20282230939209214,negative,4.356291562664298,weak/mixed
tff,TFF Detailed,Non-reportable,non_reportable,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,NASDAQ-100,26w,505,229,276,11.5773462095373,9.054973754063182,2.522372455474118,91.26637554585153,75.36231884057972,-6.772658711497542,-8.083284293908441,1.0207714667820929,0.3073627258504005,positive,2.522372455474118,weak/mixed
tff,TFF Detailed,Non-reportable,non_reportable,vix_inverse,"VIX only, inverted",single,positive = net short VIX / hedge selling; negative = net long VIX / hedge buying,NASDAQ-100,26w,505,421,84,9.762769952651688,12.384034381418084,-2.6212644287663966,80.76009501187649,91.66666666666666,-7.714935776014508,-6.356397004161421,-0.8412228295897594,0.4002231132859805,negative,2.6212644287663966,weak/mixed
legacy,Legacy,Noncommercial,noncommercial,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,S&P 500,1w,530,316,214,0.1789468044917399,0.40089449310452613,-0.22194768861278621,61.70886075949367,62.616822429906534,-1.0740714582886461,-1.0501001034757604,-1.227392477586357,0.21967511236321383,negative,0.22194768861278621,none
legacy,Legacy,Noncommercial,noncommercial,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,S&P 500,1w,530,270,260,0.1285226024342048,0.4139904195635505,-0.28546781712934566,61.111111111111114,63.07692307692307,-1.0975188371344495,-1.0299919882181672,-1.565826579001742,0.11738922204874688,negative,0.28546781712934566,weak/mixed
legacy,Legacy,Noncommercial,noncommercial,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,S&P 500,1w,530,408,122,0.22899145898652937,0.40090243014142973,-0.17191097115490037,61.274509803921575,64.75409836065575,-1.0924121568941425,-0.9706872372968427,-0.9170073408785984,0.3591387934079644,negative,0.17191097115490037,none
legacy,Legacy,Noncommercial,noncommercial,vix_inverse,"VIX only, inverted",single,positive = net short VIX / hedge selling; negative = net long VIX / hedge buying,S&P 500,1w,530,498,32,0.2688620744881724,0.26391558277026816,0.004946491717904233,62.048192771084345,62.5,-1.045869088923142,-1.35266239622813,0.010129630103088587,0.9919178627515551,positive,0.004946491717904233,none
legacy,Legacy,Noncommercial,noncommercial,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,S&P 500,4w,527,316,211,0.753771254790777,1.5530696101819441,-0.7992983553911671,68.9873417721519,71.56398104265402,-2.6594524784188414,-2.2731894810644393,-1.4422429986401346,0.14923383431298184,negative,0.7992983553911671,weak/mixed
legacy,Legacy,Noncommercial,noncommercial,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,S&P 500,4w,527,270,257,0.6805375700105313,1.4869426473129663,-0.806405077302435,69.25925925925925,70.8171206225681,-2.764017663439696,-2.232471574148765,-1.4598778508647625,0.1443236475482178,negative,0.806405077302435,weak/mixed
legacy,Legacy,Noncommercial,noncommercial,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,S&P 500,4w,527,408,119,1.0025601512573483,1.3180240550359463,-0.315463903778598,68.87254901960785,73.94957983193278,-2.5991234696498706,-2.1814083030907847,-0.617274341555013,0.5370537879113526,negative,0.315463903778598,none
legacy,Legacy,Noncommercial,noncommercial,vix_inverse,"VIX only, inverted",single,positive = net short VIX / hedge selling; negative = net long VIX / hedge buying,S&P 500,4w,527,495,32,1.113956092292648,0.45253558054422194,0.661420511748426,70.5050505050505,62.5,-2.431260283823191,-3.64237884976472,0.5495108204785695,0.5826549409250235,positive,0.661420511748426,none
legacy,Legacy,Noncommercial,noncommercial,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,S&P 500,13w,518,316,202,2.72637101701887,4.5472443605806,-1.82087334356173,74.68354430379746,79.70297029702971,-5.056020342209545,-4.088516412873249,-1.3648513202534847,0.1722997849684418,negative,1.82087334356173,weak/mixed
legacy,Legacy,Noncommercial,noncommercial,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,S&P 500,13w,518,270,248,2.3969420250764037,4.5681542558250605,-2.1712122307486568,72.96296296296296,80.64516129032258,-5.239983888311127,-4.067689893929871,-1.6113004522821,0.10711425224589202,negative,2.1712122307486568,weak/mixed
legacy,Legacy,Noncommercial,noncommercial,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,S&P 500,13w,518,408,110,3.028492236373982,4.949561543405997,-1.9210693070320146,73.2843137254902,89.0909090909091,-5.054024793020408,-3.2867329816935085,-2.0072235726222614,0.04472586273265799,negative,1.9210693070320146,tentative
legacy,Legacy,Noncommercial,noncommercial,vix_inverse,"VIX only, inverted",single,positive = net short VIX / hedge selling; negative = net long VIX / hedge buying,S&P 500,13w,518,486,32,3.3153612315707623,5.275345114745435,-1.9599838831746728,75.92592592592592,87.5,-4.660029976739454,-4.96275546385118,-1.1912244095027202,0.23356549946054744,negative,1.9599838831746728,weak/mixed
legacy,Legacy,Noncommercial,noncommercial,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,S&P 500,26w,505,316,189,5.225834161589236,9.410864099493287,-4.1850299379040505,72.46835443037975,92.06349206349206,-7.642632590952758,-4.809164600854645,-2.2066936276739173,0.027335470739176096,negative,4.1850299379040505,supported
legacy,Legacy,Noncommercial,noncommercial,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,S&P 500,26w,505,270,235,4.397092552371672,9.543837960536505,-5.146745408164834,70.0,91.06382978723404,-7.940786171405433,-5.021241455417585,-2.7901595303151323,0.005268207641035866,negative,5.146745408164834,supported
legacy,Legacy,Noncommercial,noncommercial,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,S&P 500,26w,505,398,107,6.410941031931914,8.209928777173154,-1.7989877452412397,76.88442211055276,90.65420560747664,-7.315849086747927,-3.8532343156721893,-1.4682266896822367,0.14204265675130567,negative,1.7989877452412397,weak/mixed
legacy,Legacy,Noncommercial,noncommercial,vix_inverse,"VIX only, inverted",single,positive = net short VIX / hedge selling; negative = net long VIX / hedge buying,S&P 500,26w,505,473,32,6.66846895254208,8.619721728563293,-1.9512527760212137,78.8583509513742,93.75,-6.636933817491392,-5.772947269661589,-0.8171478815969911,0.41384392262735137,negative,1.9512527760212137,weak/mixed
legacy,Legacy,Noncommercial,noncommercial,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,NASDAQ-100,1w,530,316,214,0.2787678377454534,0.5688350258268808,-0.29006718808142745,58.86075949367089,61.6822429906542,-1.4283241211177673,-1.4070720351248955,-1.2282121997239963,0.21936732018891344,negative,0.29006718808142745,none
legacy,Legacy,Noncommercial,noncommercial,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,NASDAQ-100,1w,530,270,260,0.25960555411596653,0.5374147409354031,-0.27780918681943656,57.77777777777777,62.30769230769231,-1.4285803965885178,-1.4105658873501625,-1.1907591130793573,0.2337481642342869,negative,0.27780918681943656,none
legacy,Legacy,Noncommercial,noncommercial,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,NASDAQ-100,1w,530,408,122,0.34302198871126993,0.5726914824616203,-0.22966949375035034,60.5392156862745,58.19672131147541,-1.4266918762368577,-1.396504526928722,-0.8518913766969991,0.3942743834187038,negative,0.22966949375035034,none
legacy,Legacy,Noncommercial,noncommercial,vix_inverse,"VIX only, inverted",single,positive = net short VIX / hedge selling; negative = net long VIX / hedge buying,NASDAQ-100,1w,530,498,32,0.38477161620774103,0.5689083557206485,-0.18413673951290743,59.43775100401606,68.75,-1.4042629150868489,-1.660653314896601,-0.2979976806180321,0.7657049338503055,negative,0.18413673951290743,none
legacy,Legacy,Noncommercial,noncommercial,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,NASDAQ-100,4w,527,316,211,1.159836881532612,2.2102935935107713,-1.0504567119781592,67.40506329113924,69.66824644549763,-3.3006196225371522,-2.966920881806353,-1.4578742394980175,0.14487521034250553,negative,1.0504567119781592,weak/mixed
legacy,Legacy,Noncommercial,noncommercial,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,NASDAQ-100,4w,527,270,257,1.2081735233857178,1.971492418213753,-0.7633188948280352,68.14814814814815,68.48249027237354,-3.280898128603715,-3.047368140310807,-1.0840790885930613,0.2783297337366173,negative,0.7633188948280352,none
legacy,Legacy,Noncommercial,noncommercial,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,NASDAQ-100,4w,527,408,119,1.451773915818018,2.021484412952326,-0.5697104971343081,68.13725490196079,68.90756302521008,-3.244922091463939,-2.8998982644167506,-0.8313461546709405,0.4057781079248257,negative,0.5697104971343081,none
legacy,Legacy,Noncommercial,noncommercial,vix_inverse,"VIX only, inverted",single,positive = net short VIX / hedge selling; negative = net long VIX / hedge buying,NASDAQ-100,4w,527,495,32,1.5977461376108295,1.3123770211786763,0.28536911643215324,68.88888888888889,59.375,-3.102670609570309,-4.162317345174298,0.20648550736639695,0.8364116842706019,positive,0.28536911643215324,none
legacy,Legacy,Noncommercial,noncommercial,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,NASDAQ-100,13w,518,316,202,4.2196918508089984,6.677359117988272,-2.457667267179273,76.89873417721519,76.23762376237624,-5.849395896836358,-5.150568121525359,-1.2621796155986076,0.2068841619603498,negative,2.457667267179273,weak/mixed
legacy,Legacy,Noncommercial,noncommercial,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,NASDAQ-100,13w,518,270,248,4.126352689705289,6.323120727696961,-2.1967680379916716,75.92592592592592,77.41935483870968,-5.88867612742897,-5.2374246352523794,-1.1257750027812417,0.26026076745209936,negative,2.1967680379916716,weak/mixed
legacy,Legacy,Noncommercial,noncommercial,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,NASDAQ-100,13w,518,408,110,4.554693325336741,7.490311726835309,-2.9356184014985685,73.77450980392157,87.27272727272727,-5.946476891389513,-4.2060117478317345,-2.1441570094847813,0.032020308416334124,negative,2.9356184014985685,supported
legacy,Legacy,Noncommercial,noncommercial,vix_inverse,"VIX only, inverted",single,positive = net short VIX / hedge selling; negative = net long VIX / hedge buying,NASDAQ-100,13w,518,486,32,4.974201216584064,8.27460548216935,-3.3004042655852865,75.30864197530865,96.875,-5.583304079313793,-5.479315043809661,-1.80111823789578,0.07168424572830415,negative,3.3004042655852865,tentative
legacy,Legacy,Noncommercial,noncommercial,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,NASDAQ-100,26w,505,316,189,8.210238223579529,13.523543700816662,-5.313305477237133,77.53164556962025,91.005291005291,-8.349416207898196,-6.050316340507076,-1.9047068783014773,0.05681818440059211,negative,5.313305477237133,tentative
legacy,Legacy,Noncommercial,noncommercial,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,NASDAQ-100,26w,505,270,235,7.313434154101997,13.513863048927407,-6.20042889482541,75.18518518518519,91.06382978723404,-8.619163619442336,-6.190430352349941,-2.096168760953735,0.03606722305795374,negative,6.20042889482541,supported
legacy,Legacy,Noncommercial,noncommercial,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,NASDAQ-100,26w,505,398,107,9.927666506078687,11.207231483048249,-1.2795649769695618,81.65829145728644,85.98130841121495,-8.070048776661158,-5.327531747107716,-0.5671480752722833,0.5706135825564358,negative,1.2795649769695618,none
legacy,Legacy,Noncommercial,noncommercial,vix_inverse,"VIX only, inverted",single,positive = net short VIX / hedge selling; negative = net long VIX / hedge buying,NASDAQ-100,26w,505,473,32,10.038971409449521,12.560986294870483,-2.522014885420962,81.81818181818183,93.75,-7.563373538118825,-6.3890508287957015,-0.8024173224069885,0.42231159613100194,negative,2.522014885420962,weak/mixed
legacy,Legacy,Commercial,commercial,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,S&P 500,1w,530,145,385,0.39229714997279613,0.22196240259143632,0.1703347473813598,62.758620689655174,61.81818181818181,-1.1158767605829438,-1.0450022666973975,0.8295099876373955,0.406815887573826,positive,0.1703347473813598,none
legacy,Legacy,Commercial,commercial,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,S&P 500,1w,530,205,325,0.41866358816481525,0.1738848497537578,0.24477873841105746,65.3658536585366,60.0,-1.0655169328671596,-1.0636831745392528,1.3193008649664206,0.18706854877782456,positive,0.24477873841105746,weak/mixed
legacy,Legacy,Commercial,commercial,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,S&P 500,1w,530,139,391,0.2271202138788109,0.2832964245897793,-0.05617621071096843,62.589928057553955,61.892583120204606,-1.1262011750325456,-1.0424195387046062,-0.28592927783986116,0.7749322889797647,negative,0.05617621071096843,none
legacy,Legacy,Commercial,commercial,vix_inverse,"VIX only, inverted",single,positive = net short VIX / hedge selling; negative = net long VIX / hedge buying,S&P 500,1w,530,32,498,0.1522141149548647,0.27603967884578867,-0.12382556389092397,59.375,62.24899598393574,-1.4209547352281504,-1.041480826176153,-0.2544562045073234,0.7991431344980628,negative,0.12382556389092397,none
legacy,Legacy,Commercial,commercial,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,S&P 500,4w,527,145,382,1.52356143648652,0.9030706700830637,0.6204907664034562,71.03448275862068,69.63350785340315,-2.322767171772337,-2.5738971826648207,1.030417964374047,0.3028138438267551,positive,0.6204907664034562,none
legacy,Legacy,Commercial,commercial,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,S&P 500,4w,527,205,322,1.6562869030413387,0.702952140182613,0.9533347628587258,72.6829268292683,68.32298136645963,-2.2231739590930752,-2.684097211400218,1.7780604296876619,0.07539393051718142,positive,0.9533347628587258,weak/mixed
legacy,Legacy,Commercial,commercial,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,S&P 500,4w,527,139,388,0.8184947832278385,1.1652541994680572,-0.34675941624021867,67.62589928057554,70.87628865979381,-2.5800193789005608,-2.4778537887055996,-0.6243431755744507,0.5324022348419757,negative,0.34675941624021867,none
legacy,Legacy,Commercial,commercial,vix_inverse,"VIX only, inverted",single,positive = net short VIX / hedge selling; negative = net long VIX / hedge buying,S&P 500,4w,527,32,495,0.5541732419260865,1.1073855768093757,-0.5532123348832891,65.625,70.3030303030303,-3.6523445652646673,-2.430616035548447,-0.4569872692485003,0.6476801959937057,negative,0.5532123348832891,none
legacy,Legacy,Commercial,commercial,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,S&P 500,13w,518,139,379,4.843874685415408,2.9202586304551517,1.9236160549602568,81.29496402877699,74.93403693931398,-3.7198040662368275,-5.0304221064160775,1.347752578340493,0.17773797490988244,positive,1.9236160549602568,weak/mixed
legacy,Legacy,Commercial,commercial,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,S&P 500,13w,518,199,319,5.119305636303948,2.3866294062406226,2.7326762300633254,84.42211055276381,71.78683385579937,-3.38228556441352,-5.487485630784709,1.9952702105757432,0.04601341707234635,positive,2.7326762300633254,supported
