dataset,market,category,position_change_metric,horizon,bottom_quartile_threshold,top_quartile_threshold,top_quartile_n,top_quartile_mean_return,top_quartile_median_return,top_quartile_hit_rate,top_quartile_stdev,bottom_quartile_n,bottom_quartile_mean_return,bottom_quartile_median_return,bottom_quartile_hit_rate,bottom_quartile_stdev,mean_diff_up_minus_down,welch_t,normal_p_approx
tff_disaggregated,nq,dealer,net_oi_pct_change,2w_post_release,-2.9714648114196343,3.365039076428122,137,0.006346155037055227,0.011816923909919286,0.635036496350365,0.04534031642600926,138,0.005987353631638185,0.009041006863378942,0.6304347826086957,0.0385991314493246,0.0003588014054170417,0.0706365504734998,0.943687019982565
tff_disaggregated,nq,dealer,net_oi_pct_change,4w_post_release,-2.9714648114196343,3.365039076428122,136,0.018167498377915602,0.02301266234995114,0.6985294117647058,0.05575953532478374,137,0.0124381668747149,0.02099505721747108,0.6277372262773723,0.057871421694512884,0.005729331503200702,0.8329909076640019,0.4048498571977861
tff_disaggregated,nq,dealer,net_oi_pct_change,13w_post_release,-2.9714648114196343,3.365039076428122,133,0.05731470899848228,0.06952911734937905,0.7443609022556391,0.1019587178295042,134,0.050502052293336215,0.05224823670305756,0.8059701492537313,0.08677392101386759,0.006812656705146067,0.5877477378249408,0.55670162794741
tff_disaggregated,nq,dealer,long_oi_pct_change,1d_post_release,-1.4134074101043517,1.6507372425642597,138,0.0002473407834622356,0.0011938667875850406,0.5652173913043478,0.017751910209468733,138,0.001325431082203406,0.002118076836710281,0.6014492753623188,0.01399274367041899,-0.0010780902987411703,-0.5602929695067548,0.5752796220595782
tff_disaggregated,nq,dealer,long_oi_pct_change,2d_post_release,-1.4134074101043517,1.6507372425642597,138,0.003195687922014711,0.004431846770872938,0.6086956521739131,0.017977568626805166,138,0.0030633865406762754,0.0037137843477301757,0.6086956521739131,0.01859992034723392,0.0001323013813384357,0.060081695124761865,0.9520905687969536
tff_disaggregated,nq,dealer,long_oi_pct_change,3d_post_release,-1.4134074101043517,1.6507372425642597,138,0.0033367152951135873,0.005000953400455588,0.5942028985507246,0.022777158724471655,138,0.006163524618967072,0.004601302184068956,0.6014492753623188,0.023602365190623083,-0.002826809323853485,-1.0124090948989557,0.3113424915583562
tff_disaggregated,nq,dealer,long_oi_pct_change,1w_post_release,-1.4134074101043517,1.6507372425642597,138,0.0032946514078443616,0.0052642592106985076,0.572463768115942,0.03191497063240673,138,0.0035887979293169393,0.004694158477550281,0.5507246376811594,0.031215793933107628,-0.0002941465214725777,-0.0774017136451199,0.9383039775826635
tff_disaggregated,nq,dealer,long_oi_pct_change,2w_post_release,-1.4134074101043517,1.6507372425642597,137,0.009062626174185224,0.01281789339673578,0.6496350364963503,0.0436963597001548,138,0.005529450799324654,0.009768731854286061,0.5869565217391305,0.03856682594933736,0.00353317537486057,0.7106936066461573,0.47727412235706573
tff_disaggregated,nq,dealer,long_oi_pct_change,4w_post_release,-1.4134074101043517,1.6507372425642597,135,0.023230986651720922,0.02637457259091036,0.7333333333333333,0.058046562569126076,137,0.011127391874964669,0.01814568254306681,0.5912408759124088,0.06377295275286933,0.012103594776756254,1.6373471000410178,0.10155796474370775
tff_disaggregated,nq,dealer,long_oi_pct_change,13w_post_release,-1.4134074101043517,1.6507372425642597,133,0.05835474987371349,0.07134265979316412,0.7368421052631579,0.10166107647875315,134,0.05138939281527801,0.05224823670305756,0.8208955223880597,0.09913131747593688,0.006965357058435477,0.5667529077587422,0.570882069416097
tff_disaggregated,nq,dealer,short_oi_pct_change,1d_post_release,-2.1011359376617493,1.7635160768254305,138,0.0023945900405101636,0.0024679968537844044,0.6086956521739131,0.012654284040899398,137,-0.0003581279581221907,0.0015109456401620758,0.5620437956204379,0.01820168845767262,0.0027527179986323543,1.455135584729131,0.14563172948494588
tff_disaggregated,nq,dealer,short_oi_pct_change,2d_post_release,-2.1011359376617493,1.7635160768254305,138,0.0018506589579605959,0.002604160809305478,0.6014492753623188,0.016354029532700477,137,0.0046010030475126555,0.003986164208993337,0.635036496350365,0.018260912203565766,-0.0027503440895520594,-1.3153526287286423,0.1883914182279535
tff_disaggregated,nq,dealer,short_oi_pct_change,3d_post_release,-2.1011359376617493,1.7635160768254305,138,0.005188248115556592,0.003970676026147535,0.6086956521739131,0.02134701804076173,137,0.00527210195240759,0.006595882230822747,0.656934306569343,0.02194841224616283,-8.38538368509974e-05,-0.03211297415299121,0.9743819568692642
tff_disaggregated,nq,dealer,short_oi_pct_change,1w_post_release,-2.1011359376617493,1.7635160768254305,138,0.004026926393099511,0.005295652088799008,0.572463768115942,0.02868863484496989,137,0.0059422791056193995,0.007077240041694743,0.635036496350365,0.028211426267497303,-0.001915352712519888,-0.5582098233077015,0.5767011137514819
tff_disaggregated,nq,dealer,short_oi_pct_change,2w_post_release,-2.1011359376617493,1.7635160768254305,138,0.008360465046948507,0.010502711061141423,0.644927536231884,0.03764548826957788,136,0.006976397714462299,0.011272151151917265,0.6544117647058824,0.04066267134148535,0.001384067332486208,0.292260326393424,0.770087590136057
tff_disaggregated,nq,dealer,short_oi_pct_change,4w_post_release,-2.1011359376617493,1.7635160768254305,136,0.014642512693891255,0.024018847995880943,0.6838235294117647,0.05992332098875549,135,0.019863399875004274,0.02224184277007213,0.7037037037037037,0.054746461394508186,-0.005220887181113019,-0.7488711431317777,0.4539348746162206
tff_disaggregated,nq,dealer,short_oi_pct_change,13w_post_release,-2.1011359376617493,1.7635160768254305,134,0.0542410942887175,0.05358667799028172,0.7985074626865671,0.0899586162361773,133,0.056775348819139586,0.06203212204618036,0.7819548872180451,0.10321106776996636,-0.002534254530422088,-0.2138125347818289,0.8306932496477965
tff_disaggregated,nq,lev_money,net_oi_pct_change,1d_post_release,-2.71280836832771,2.574735463419356,138,0.00153065382012557,0.0019667001660097494,0.6086956521739131,0.013866059923997111,137,0.0011677308995236212,0.0016097588146828379,0.5912408759124088,0.014465446637584242,0.00036292292060194874,0.21236240742549212,0.8318243114201131
tff_disaggregated,nq,lev_money,net_oi_pct_change,2d_post_release,-2.71280836832771,2.574735463419356,138,0.0027328680282574925,0.0028717258546129276,0.5942028985507246,0.018161894525388737,137,0.0033061443626830273,0.0026357600388005054,0.5620437956204379,0.01599904605376478,-0.0005732763344255347,-0.27779764840988624,0.7811676964591749
tff_disaggregated,nq,lev_money,net_oi_pct_change,3d_post_release,-2.71280836832771,2.574735463419356,138,0.0049991849967567815,0.0034808116505843367,0.5797101449275363,0.023927428635573896,137,0.0041467185682237265,0.005635084201340623,0.6277372262773723,0.021142442129976888,0.000852466428533055,0.3131296000245695,0.7541822015136581
tff_disaggregated,nq,lev_money,net_oi_pct_change,1w_post_release,-2.71280836832771,2.574735463419356,138,0.0016164846995334256,0.002372666763984288,0.5289855072463768,0.02933664891721142,137,0.006464883649436217,0.007245340514060006,0.6131386861313869,0.027822017707416075,-0.004848398949902791,-1.4062713673468312,0.15964355904775226
tff_disaggregated,nq,lev_money,net_oi_pct_change,2w_post_release,-2.71280836832771,2.574735463419356,138,0.006130837435242597,0.006763452668587355,0.5942028985507246,0.03483160198888811,136,0.006353007330958324,0.011891172802709238,0.6397058823529411,0.04444822518552279,-0.00022216989571572678,-0.0460082657373922,0.9633036617819384
tff_disaggregated,nq,lev_money,net_oi_pct_change,4w_post_release,-2.71280836832771,2.574735463419356,137,0.011722827904271729,0.01814568254306681,0.5912408759124088,0.056776506595201864,134,0.017611359211436552,0.02194016261197307,0.7089552238805971,0.05527785906664861,-0.005888531307164824,-0.8650908118448696,0.38698894735539435
tff_disaggregated,nq,lev_money,net_oi_pct_change,13w_post_release,-2.71280836832771,2.574735463419356,133,0.056733265460644146,0.057345264727815204,0.7969924812030075,0.09128514808677396,133,0.05770035976837802,0.07107966629364237,0.7819548872180451,0.09646362637452453,-0.0009670943077338748,-0.08397836201114398,0.9330736356004435
tff_disaggregated,nq,lev_money,long_oi_pct_change,1d_post_release,-1.6665292186967249,1.4403869008159882,138,0.0005406987529395123,0.0017374620627561566,0.5579710144927537,0.014355874218646281,138,0.0017632865064135222,0.0015414094845063175,0.6014492753623188,0.013105868350109448,-0.00122258775347401,-0.738851313145549,0.45999728905846465
tff_disaggregated,nq,lev_money,long_oi_pct_change,2d_post_release,-1.6665292186967249,1.4403869008159882,138,0.0006779861631867161,0.0014457546785971997,0.5652173913043478,0.01814016788534063,138,0.0035788573361876146,0.003342106068467965,0.6231884057971014,0.016179172199717068,-0.0029008711730008985,-1.4019619822452132,0.16092659974690826
tff_disaggregated,nq,lev_money,long_oi_pct_change,3d_post_release,-1.6665292186967249,1.4403869008159882,138,0.002641906127137336,0.0024926278411179226,0.572463768115942,0.02308308771781816,138,0.004758242059444419,0.004174408723062628,0.6086956521739131,0.018592318370529038,-0.002116335932307083,-0.8387884948358586,0.4015880080584717
tff_disaggregated,nq,lev_money,long_oi_pct_change,1w_post_release,-1.6665292186967249,1.4403869008159882,138,0.001969966516176543,0.00262770234243348,0.5507246376811594,0.030371825621833506,138,0.005714007895242247,0.007536992718402913,0.6014492753623188,0.02680191284675834,-0.0037440413790657038,-1.085809507286942,0.2775632792775383
tff_disaggregated,nq,lev_money,long_oi_pct_change,2w_post_release,-1.6665292186967249,1.4403869008159882,138,0.005893374423924799,0.009408367477400037,0.6086956521739131,0.03954776753032155,137,0.006164493921266758,0.011816923909919286,0.6423357664233577,0.041529799134232145,-0.0002711194973419595,-0.055431318498878744,0.9557948456316182
tff_disaggregated,nq,lev_money,long_oi_pct_change,4w_post_release,-1.6665292186967249,1.4403869008159882,137,0.011202939817548734,0.02221086103768366,0.6204379562043796,0.06717781928145332,136,0.014890893251951276,0.020512620973521245,0.6691176470588235,0.05776247701999539,-0.0036879534344025425,-0.48646418068972136,0.6266380955411862
tff_disaggregated,nq,lev_money,long_oi_pct_change,13w_post_release,-1.6665292186967249,1.4403869008159882,135,0.048505771443899816,0.05276895742786403,0.7555555555555555,0.09895080531838672,134,0.05252406385416102,0.06132317939590526,0.753731343283582,0.1032283428394029,-0.004018292410261207,-0.32587196173297367,0.7445212300520369
tff_disaggregated,nq,lev_money,short_oi_pct_change,1d_post_release,-2.0059269815446736,1.7903718384839031,137,0.0009462920211138789,0.0018957104614811815,0.5547445255474452,0.016070050652004828,138,0.0010670246574120766,0.0018446013938003825,0.572463768115942,0.01342301906623322,-0.00012073263629819764,-0.06759046833667971,0.9461116432133762
tff_disaggregated,nq,lev_money,short_oi_pct_change,2d_post_release,-2.0059269815446736,1.7903718384839031,137,0.0027921037765202363,0.002219534199502382,0.583941605839416,0.01842873469612964,138,0.003037695045175883,0.0036800220601749256,0.644927536231884,0.01781124603422734,-0.00024559126865564664,-0.11235657888291992,0.9105406822924459
tff_disaggregated,nq,lev_money,short_oi_pct_change,3d_post_release,-2.0059269815446736,1.7903718384839031,137,0.0053613155961909995,0.005922706313525872,0.6058394160583942,0.02395383725965852,138,0.004108470318036012,0.00251494711804523,0.572463768115942,0.02119137508996811,0.0012528452781549876,0.45924180879483556,0.646060530286499
tff_disaggregated,nq,lev_money,short_oi_pct_change,1w_post_release,-2.0059269815446736,1.7903718384839031,137,0.006790311070315088,0.007307287631953097,0.6204379562043796,0.03086607770746304,138,0.002125744510973757,0.003051587846735093,0.5289855072463768,0.02793663862130978,0.004664566559341331,1.3135924927099327,0.18898337644511326
tff_disaggregated,nq,lev_money,short_oi_pct_change,2w_post_release,-2.0059269815446736,1.7903718384839031,137,0.008186828226348182,0.01316192786718573,0.635036496350365,0.04477321004677103,138,0.008985793055291345,0.01125644149039029,0.6521739130434783,0.03644727638517908,-0.0007989648289431633,-0.16221665801425061,0.8711352423377904
tff_disaggregated,nq,lev_money,short_oi_pct_change,4w_post_release,-2.0059269815446736,1.7903718384839031,135,0.02206204760213532,0.02637457259091036,0.7185185185185186,0.06055797959439883,137,0.019997856537899393,0.02434258795464972,0.6715328467153284,0.05721554418676223,0.0020641910642359255,0.28887474312733324,0.7726772321937998
tff_disaggregated,nq,lev_money,short_oi_pct_change,13w_post_release,-2.0059269815446736,1.7903718384839031,134,0.0667111436256522,0.07758642570268637,0.7835820895522388,0.1050407422296356,135,0.061316783137009785,0.05871031437889651,0.7777777777777778,0.09004890444554747,0.005394360488642412,0.45204017428819154,0.6512400409924393
tff_disaggregated,nq,other_reportable,net_oi_pct_change,1d_post_release,-0.7897157202060571,0.8892187570571668,137,0.0008898789597416662,0.0017269704171605227,0.6131386861313869,0.013086879160092612,138,0.0009641048204637278,0.0014120843385647674,0.5362318840579711,0.016552417289014906,-7.422586072206158e-05,-0.04126525364079692,0.9670844330413666
tff_disaggregated,nq,other_reportable,net_oi_pct_change,2d_post_release,-0.7897157202060571,0.8892187570571668,137,0.0013785760481301163,0.0017206728039651509,0.583941605839416,0.016922740889142206,138,0.002548119045490332,0.003463522872939051,0.5579710144927537,0.017478968606783326,-0.0011695429973602159,-0.563726451375021,0.5729403127423516
tff_disaggregated,nq,other_reportable,net_oi_pct_change,3d_post_release,-0.7897157202060571,0.8892187570571668,137,0.004387784582217376,0.004271446373498078,0.5985401459854015,0.02166250020316004,138,0.0023654792160882703,0.002763277847965373,0.5434782608695652,0.022032926358944813,0.002022305366129106,0.7674887331539036,0.4427909894526927
tff_disaggregated,nq,other_reportable,net_oi_pct_change,1w_post_release,-0.7897157202060571,0.8892187570571668,137,0.0054921936814391606,0.00391793219943759,0.5620437956204379,0.028074007997258205,138,0.003552536030173341,0.0064458266900274674,0.6159420289855072,0.03103988686901827,0.0019396576512658195,0.5435407458539543,0.5867575446100701
tff_disaggregated,nq,other_reportable,net_oi_pct_change,2w_post_release,-0.7897157202060571,0.8892187570571668,137,0.0123887150030519,0.013799755312273287,0.6861313868613139,0.03822313758963546,138,0.007113044328666159,0.013289152605851173,0.6304347826086957,0.04350379054411613,0.005275670674385741,1.0684960958669156,0.2852967905383732
tff_disaggregated,nq,other_reportable,net_oi_pct_change,4w_post_release,-0.7897157202060571,0.8892187570571668,137,0.02183297036800449,0.01838450005575809,0.6715328467153284,0.05107878908798679,138,0.016109865502513886,0.02600703606639021,0.6666666666666666,0.05689359522354372,0.005723104865490606,0.8778866083270446,0.38000525730350737
tff_disaggregated,nq,other_reportable,net_oi_pct_change,13w_post_release,-0.7897157202060571,0.8892187570571668,136,0.06194945551420825,0.06688678315039764,0.7867647058823529,0.09161548885790845,136,0.05277844446662638,0.06709900087600595,0.7720588235294118,0.09858914492881592,0.009171011047581876,0.7946737586717846,0.4268033006911436
tff_disaggregated,nq,other_reportable,long_oi_pct_change,1d_post_release,-0.44422060014006903,0.41726890916052106,137,0.0017046306633292498,0.0018957104614811815,0.6058394160583942,0.014458021048484666,138,0.0019048325638374394,0.001638934273993753,0.6159420289855072,0.01166442247110236,-0.0002002019005081896,-0.1263227597699119,0.8994764408792567
tff_disaggregated,nq,other_reportable,long_oi_pct_change,2d_post_release,-0.44422060014006903,0.41726890916052106,137,0.0018302195007254781,0.002219534199502382,0.5766423357664233,0.01885556824021988,138,0.00303819689261446,0.003124409930653438,0.5869565217391305,0.016845572619791277,-0.001207977391888982,-0.5600984332647138,0.5754122990478254
tff_disaggregated,nq,other_reportable,long_oi_pct_change,3d_post_release,-0.44422060014006903,0.41726890916052106,137,0.005682978443462811,0.0054582005811094625,0.6058394160583942,0.023393669122239173,138,0.0036506517942999656,0.004174998677502817,0.5942028985507246,0.020183811827681187,0.002032326649162845,0.7710885082608147,0.44065447164897426
tff_disaggregated,nq,other_reportable,long_oi_pct_change,1w_post_release,-0.44422060014006903,0.41726890916052106,137,0.007179375242309971,0.006717389865954271,0.6131386861313869,0.029674208307280864,138,0.0055620295398269935,0.007498285042289221,0.5797101449275363,0.029599626118946197,0.0016173457024829772,0.45248165977435595,0.6509220306778905
tff_disaggregated,nq,other_reportable,long_oi_pct_change,2w_post_release,-0.44422060014006903,0.41726890916052106,137,0.011982712235992905,0.014264185738308344,0.6642335766423357,0.04048714211181566,138,0.009525004997063592,0.01125644149039029,0.6521739130434783,0.03857477302955399,0.0024577072389293138,0.5153011490460937,0.6063425961396862
