dataset,market,category,position_change_metric,horizon,increase_n,increase_mean_return,increase_median_return,increase_hit_rate,increase_stdev,decrease_n,decrease_mean_return,decrease_median_return,decrease_hit_rate,decrease_stdev,mean_diff_up_minus_down,welch_t,normal_p_approx
legacy,sp500,commercial,short_oi_pct_change,2w_post_release,247,0.006762834528998428,0.008021586119623114,0.6396761133603239,0.028141702061648892,279,0.00442800775563095,0.008639330816211599,0.6559139784946236,0.03423334757470733,0.0023348267733674785,0.8579090897325101,0.390942664610051
legacy,sp500,commercial,short_oi_pct_change,4w_post_release,246,0.012870645869688455,0.015335926125425114,0.6910569105691057,0.04487833108333071,277,0.00941021571588909,0.017493460944001837,0.6787003610108303,0.0480638053219963,0.0034604301537993643,0.851201012695247,0.39465770036320846
legacy,sp500,commercial,short_oi_pct_change,13w_post_release,242,0.033849385850582975,0.04191374066343989,0.7355371900826446,0.07691482237849809,272,0.036992662146061714,0.04695713007996971,0.7610294117647058,0.0663007880187051,-0.003143276295478739,-0.49326804966248383,0.6218232007589661
legacy,sp500,total_reportable,net_oi_pct_change,1d_post_release,254,0.0006354875774182089,0.0011863588197734698,0.5826771653543307,0.013762643355332773,273,0.00031471877877563325,0.0008877005575269603,0.5494505494505495,0.010006617537525521,0.0003207687986425756,0.3041186194837174,0.7610375219687869
legacy,sp500,total_reportable,net_oi_pct_change,2d_post_release,254,0.0019609984341848775,0.0026067939304353915,0.6023622047244095,0.014019611700819548,273,0.0009749613623289937,0.0009893460220886663,0.5531135531135531,0.012845324702767467,0.0009860370718558838,0.8399119731794186,0.40095774389429345
legacy,sp500,total_reportable,net_oi_pct_change,3d_post_release,254,0.0022946840646578272,0.0020328948629702026,0.5866141732283464,0.019280838325973427,273,0.002272152705593207,0.0025272041548163315,0.5714285714285714,0.016633061767012933,2.2531359064620164e-05,0.014316124896266783,0.9885777751429662
legacy,sp500,total_reportable,net_oi_pct_change,1w_post_release,254,0.002712976237635923,0.002733448293098517,0.5787401574803149,0.02579949111690341,273,0.002860171437694241,0.004474875246605503,0.6043956043956044,0.021498377458630376,-0.00014719520005831814,-0.07087270802632967,0.9434990645798136
legacy,sp500,total_reportable,net_oi_pct_change,2w_post_release,254,0.004977634499824772,0.008380861988012023,0.6417322834645669,0.035303558638728784,272,0.0060349820938535095,0.00854376725057071,0.6544117647058824,0.027561296699826012,-0.0010573475940287378,-0.38105165525194784,0.7031649194072916
legacy,sp500,total_reportable,net_oi_pct_change,4w_post_release,252,0.009764247904740947,0.018073160106173436,0.6746031746031746,0.048586272077799135,271,0.012222207251844718,0.01573793021623282,0.6937269372693727,0.044692187377970476,-0.0024579593471037702,-0.6007900943914812,0.5479798025645994
legacy,sp500,total_reportable,net_oi_pct_change,13w_post_release,249,0.03497613216804858,0.04596106876159389,0.7269076305220884,0.0754470185437806,265,0.036016975734814216,0.04505994311704198,0.769811320754717,0.06760057965591017,-0.001040843566765634,-0.16435598494522075,0.8694509112378235
