market,market_label,horizon,bucket_type,bucket,observations,avg_return_pct,median_return_pct,hit_rate_pct,avg_drawdown_pct,worst_drawdown_pct,volatility_pct,sharpe_like,unconditional_avg_return_pct,diff_vs_unconditional_pct,welch_t_stat_vs_rest,approx_p_value_vs_rest
sp500,S&P 500,3d,score_intensity,Extreme Negative,6,2.504497,2.665465,100.0,-0.207744,-0.655962,1.444167,1.734215,0.251837,2.25266,3.825364,0.000131
sp500,S&P 500,3d,score_intensity,Risk-On,59,0.082369,0.116,52.542373,-0.760412,-3.623887,1.438242,0.057271,0.251837,-0.169468,-0.912816,0.361339
sp500,S&P 500,3d,score_intensity,Mild Positive,18,-0.479358,0.142758,55.555556,-1.380716,-11.98405,3.055216,-0.156898,0.251837,-0.731195,-1.050823,0.29334
sp500,S&P 500,3d,score_intensity,Extreme Positive,34,0.710666,0.662242,58.823529,-1.050372,-4.800735,2.876787,0.247035,0.251837,0.458829,0.991976,0.321209
sp500,S&P 500,1w,regime,Mixed,316,0.261875,0.461098,59.177215,-1.131498,-16.543364,2.527942,0.103592,0.277515,-0.015639,-0.209094,0.834375
sp500,S&P 500,1w,regime,Caution,21,0.040484,0.02349,57.142857,-1.342561,-5.447797,2.39625,0.016895,0.277515,-0.237031,-0.463249,0.643186
sp500,S&P 500,1w,regime,Risk-On,93,0.384177,0.360749,54.83871,-1.271626,-6.00608,2.65382,0.144764,0.277515,0.106663,0.442658,0.658013
sp500,S&P 500,1w,score_sign,Negative,132,0.222169,0.252607,59.848485,-1.051216,-5.681289,1.936706,0.114715,0.277515,-0.055345,-0.342886,0.731684
sp500,S&P 500,1w,score_sign,Zero,187,0.384013,0.547568,59.893048,-1.146293,-16.543364,2.683257,0.143115,0.277515,0.106499,0.751374,0.452428
sp500,S&P 500,1w,score_sign,Positive,111,0.163914,0.321328,53.153153,-1.35938,-14.979602,2.928857,0.055965,0.277515,-0.1136,-0.495914,0.619955
sp500,S&P 500,1w,score_intensity,Mild Negative,111,0.256542,0.260478,60.36036,-0.996096,-5.681289,1.84808,0.138816,0.277515,-0.020972,-0.121149,0.903573
sp500,S&P 500,1w,score_intensity,Zero,187,0.384013,0.547568,59.893048,-1.146293,-16.543364,2.683257,0.143115,0.277515,0.106499,0.751374,0.452428
sp500,S&P 500,1w,score_intensity,Caution,15,-0.609645,-1.272165,46.666667,-1.731491,-5.447797,2.268721,-0.268718,0.277515,-0.88716,-1.534563,0.124891
sp500,S&P 500,1w,score_intensity,Extreme Negative,6,1.665806,1.838906,83.333333,-0.370237,-0.974955,2.02933,0.820865,0.277515,1.388292,1.6808,0.092802
sp500,S&P 500,1w,score_intensity,Risk-On,59,0.267314,0.394604,57.627119,-1.086129,-4.644122,2.030445,0.131653,0.277515,-0.0102,-0.039769,0.968277
sp500,S&P 500,1w,score_intensity,Mild Positive,18,-0.974112,-0.271424,44.444444,-1.812776,-14.979602,3.969329,-0.24541,0.277515,-1.251627,-1.384716,0.166139
sp500,S&P 500,1w,score_intensity,Extreme Positive,34,0.586969,0.15823,50.0,-1.593518,-6.00608,3.510214,0.167217,0.277515,0.309454,0.546876,0.584464
sp500,S&P 500,2w,regime,Mixed,315,0.543179,0.902299,63.492063,-1.816845,-22.455145,3.412381,0.159179,0.545697,-0.002518,-0.026016,0.979245
sp500,S&P 500,2w,regime,Caution,21,-0.329933,0.485116,57.142857,-2.273612,-6.369639,2.743189,-0.120274,0.545697,-0.875631,-1.480437,0.138757
sp500,S&P 500,2w,regime,Risk-On,93,0.75195,0.84482,64.516129,-1.795434,-9.19835,3.398246,0.221276,0.545697,0.206252,0.662238,0.507818
sp500,S&P 500,2w,score_sign,Negative,131,0.338355,0.524927,57.251908,-1.70052,-10.471526,2.759412,0.122619,0.545697,-0.207342,-0.934186,0.350208
sp500,S&P 500,2w,score_sign,Zero,187,0.584785,0.978313,67.379679,-1.893925,-22.455145,3.787214,0.15441,0.545697,0.039087,0.204523,0.837945
sp500,S&P 500,2w,score_sign,Positive,111,0.724548,0.853856,63.963964,-1.89275,-17.470177,3.333272,0.217369,0.545697,0.178851,0.653238,0.513603
sp500,S&P 500,2w,score_intensity,Mild Negative,110,0.465938,0.673912,57.272727,-1.591112,-10.471526,2.756469,0.169034,0.545697,-0.07976,-0.324744,0.745375
sp500,S&P 500,2w,score_intensity,Zero,187,0.584785,0.978313,67.379679,-1.893925,-22.455145,3.787214,0.15441,0.545697,0.039087,0.204523,0.837945
sp500,S&P 500,2w,score_intensity,Caution,15,-0.196937,0.625065,60.0,-2.374726,-5.447797,2.534368,-0.077706,0.545697,-0.742634,-1.139316,0.254571
sp500,S&P 500,2w,score_intensity,Extreme Negative,6,-0.662424,-0.051032,50.0,-2.020825,-6.369639,3.454007,-0.191784,0.545697,-1.208122,-0.863079,0.388094
sp500,S&P 500,2w,score_intensity,Risk-On,59,0.570462,0.670188,66.101695,-1.529676,-5.386939,2.472035,0.230766,0.545697,0.024764,0.077634,0.938119
sp500,S&P 500,2w,score_intensity,Mild Positive,18,0.582975,0.900448,61.111111,-2.395552,-17.470177,3.061369,0.190429,0.545697,0.037277,0.052527,0.958109
sp500,S&P 500,2w,score_intensity,Extreme Positive,34,1.066885,1.232721,61.764706,-2.256603,-9.19835,4.614444,0.231206,0.545697,0.521188,0.700427,0.48366
sp500,S&P 500,4w,regime,Mixed,313,1.083315,1.720063,69.648562,-2.783389,-30.943899,5.115808,0.211758,1.127058,-0.043744,-0.301786,0.762815
sp500,S&P 500,4w,regime,Caution,21,-0.35457,1.141252,61.904762,-3.662638,-10.691494,4.543309,-0.078042,1.127058,-1.481629,-1.523364,0.127668
sp500,S&P 500,4w,regime,Risk-On,93,1.608843,2.565661,68.817204,-2.646837,-11.844046,4.935634,0.325965,1.127058,0.481784,1.057197,0.290422
sp500,S&P 500,4w,score_sign,Negative,129,0.719608,1.605561,68.217054,-2.643937,-14.820464,3.893636,0.184817,1.127058,-0.40745,-1.249658,0.211425
sp500,S&P 500,4w,score_sign,Zero,187,1.061587,1.554255,68.983957,-2.974245,-30.943899,5.883486,0.180435,1.127058,-0.065472,-0.227289,0.820199
sp500,S&P 500,4w,score_sign,Positive,111,1.71088,2.556845,70.27027,-2.675856,-17.470177,4.718183,0.362614,1.127058,0.583822,1.478213,0.139351
sp500,S&P 500,4w,score_intensity,Mild Negative,108,0.928476,1.632092,69.444444,-2.445857,-14.820464,3.742601,0.248083,1.127058,-0.198582,-0.563911,0.572815
sp500,S&P 500,4w,score_intensity,Zero,187,1.061587,1.554255,68.983957,-2.974245,-30.943899,5.883486,0.180435,1.127058,-0.065472,-0.227289,0.820199
sp500,S&P 500,4w,score_intensity,Caution,15,0.652297,1.891189,66.666667,-2.924178,-8.466958,3.86978,0.168562,1.127058,-0.474762,-0.477606,0.632931
sp500,S&P 500,4w,score_intensity,Extreme Negative,6,-2.871738,-0.402537,50.0,-5.508786,-10.691494,5.476438,-0.524381,1.127058,-3.998796,-1.803241,0.07135
sp500,S&P 500,4w,score_intensity,Risk-On,59,1.366152,2.06586,71.186441,-2.348315,-11.074175,4.086657,0.334296,1.127058,0.239094,0.464656,0.642178
sp500,S&P 500,4w,score_intensity,Mild Positive,18,2.238075,2.317586,77.777778,-2.82579,-17.470177,3.443683,0.649907,1.127058,1.111016,1.364385,0.172446
sp500,S&P 500,4w,score_intensity,Extreme Positive,34,2.029982,3.604713,64.705882,-3.164861,-11.844046,6.186532,0.328129,1.127058,0.902924,0.900088,0.368073
sp500,S&P 500,13w,regime,Mixed,304,4.12837,4.856777,76.973684,-5.2708,-33.807867,7.455464,0.553738,3.551377,0.576993,2.35135,0.018705
sp500,S&P 500,13w,regime,Caution,21,-3.580712,-4.74029,23.809524,-9.406056,-19.316536,6.179455,-0.579454,3.551377,-7.132089,-5.35372,0.0
sp500,S&P 500,13w,regime,Risk-On,92,3.272768,4.360187,70.652174,-4.620155,-24.699255,8.449778,0.38732,3.551377,-0.278609,-0.365926,0.71442
sp500,S&P 500,13w,score_sign,Negative,121,2.101074,3.801195,66.115702,-5.937208,-30.541844,6.688291,0.314142,3.551377,-1.450303,-2.651852,0.008005
sp500,S&P 500,13w,score_sign,Zero,186,4.311959,5.302502,75.806452,-5.484747,-33.807867,8.259396,0.522067,3.551377,0.760582,1.770508,0.076643
sp500,S&P 500,13w,score_sign,Positive,110,3.860635,4.979619,75.454545,-4.421268,-24.699255,7.967023,0.484577,3.551377,0.309258,0.477989,0.632658
sp500,S&P 500,13w,score_intensity,Mild Negative,100,3.294249,4.403224,75.0,-5.20875,-30.541844,6.18239,0.532844,3.551377,-0.257128,-0.437867,0.661483
sp500,S&P 500,13w,score_intensity,Zero,186,4.311959,5.302502,75.806452,-5.484747,-33.807867,8.259396,0.522067,3.551377,0.760582,1.770508,0.076643
sp500,S&P 500,13w,score_intensity,Caution,15,-3.761161,-5.740972,20.0,-8.032547,-18.522164,5.75197,-0.653891,3.551377,-7.312538,-4.943475,1e-06
sp500,S&P 500,13w,score_intensity,Extreme Negative,6,-3.129588,-2.648875,33.333333,-12.83983,-19.316536,7.730607,-0.404831,3.551377,-6.680966,-2.132171,0.032993
sp500,S&P 500,13w,score_intensity,Risk-On,58,1.843769,3.904069,72.413793,-4.419022,-24.699255,7.692141,0.239695,3.551377,-1.707608,-1.818966,0.068917
sp500,S&P 500,13w,score_intensity,Mild Positive,18,6.865292,6.901242,100.0,-3.404735,-17.470177,3.654354,1.878661,3.551377,3.313915,3.654082,0.000258
sp500,S&P 500,13w,score_intensity,Extreme Positive,34,5.710472,6.588667,67.647059,-4.963264,-16.427462,9.218183,0.619479,3.551377,2.159095,1.4436,0.148852
sp500,S&P 500,26w,regime,Mixed,291,7.601676,8.872032,76.28866,-7.839559,-33.807867,10.030825,0.757832,7.12075,0.480926,1.475173,0.140166
sp500,S&P 500,26w,regime,Caution,21,-3.712307,-4.896757,28.571429,-15.807916,-22.182631,7.388243,-0.502461,7.12075,-10.833057,-6.75364,0.0
sp500,S&P 500,26w,regime,Risk-On,92,8.072323,7.951729,84.782609,-5.689852,-29.39283,10.137343,0.796296,7.12075,0.951573,1.021559,0.30699
sp500,S&P 500,26w,score_sign,Negative,121,5.921834,7.880734,76.033058,-9.015002,-30.541844,8.480285,0.698306,7.12075,-1.198915,-1.701056,0.088932
sp500,S&P 500,26w,score_sign,Zero,174,6.976999,8.58537,69.54023,-8.304169,-33.807867,11.340293,0.61524,7.12075,-0.143751,-0.238752,0.811298
sp500,S&P 500,26w,score_sign,Positive,109,8.681129,8.93213,85.321101,-5.513793,-29.39283,10.053836,0.863464,7.12075,1.56038,1.885647,0.059343
sp500,S&P 500,26w,score_intensity,Mild Negative,100,7.945004,8.660896,86.0,-7.58849,-30.541844,7.233224,1.098404,7.12075,0.824255,1.139224,0.25461
sp500,S&P 500,26w,score_intensity,Zero,174,6.976999,8.58537,69.54023,-8.304169,-33.807867,11.340293,0.61524,7.12075,-0.143751,-0.238752,0.811298
sp500,S&P 500,26w,score_intensity,Caution,15,-6.39562,-5.926473,13.333333,-16.295428,-22.182631,6.316052,-1.012598,7.12075,-13.516369,-8.219385,0.0
sp500,S&P 500,26w,score_intensity,Extreme Negative,6,2.995974,5.054011,66.666667,-14.589138,-19.316536,5.571693,0.537713,7.12075,-4.124776,-1.795203,0.072621
sp500,S&P 500,26w,score_intensity,Risk-On,58,6.273755,7.36336,87.931034,-6.081016,-29.39283,9.162461,0.684724,7.12075,-0.846994,-0.745306,0.456087
sp500,S&P 500,26w,score_intensity,Mild Positive,17,11.975847,14.932476,88.235294,-4.561006,-25.222338,9.172926,1.305565,7.12075,4.855098,2.21826,0.026537
sp500,S&P 500,26w,score_intensity,Extreme Positive,34,11.140467,10.099075,79.411765,-5.022571,-16.427462,11.090278,1.004526,7.12075,4.019718,2.224583,0.026109
sp500,S&P 500,52w,regime,Mixed,265,14.439386,15.13264,81.132075,-11.433346,-33.807867,15.200724,0.949914,15.310746,-0.871361,-1.654117,0.098104
sp500,S&P 500,52w,regime,Caution,21,1.453119,3.541553,61.904762,-16.820836,-24.087122,11.08833,0.131049,15.310746,-13.857627,-5.750236,0.0
sp500,S&P 500,52w,regime,Risk-On,91,21.046139,21.010376,92.307692,-6.741998,-29.39283,14.621053,1.439441,15.310746,5.735393,4.247633,2.2e-05
sp500,S&P 500,52w,score_sign,Negative,99,12.30019,13.936626,86.868687,-11.161183,-30.541844,11.034255,1.114728,15.310746,-3.010556,-2.735865,0.006222
sp500,S&P 500,52w,score_sign,Zero,170,12.89731,14.934233,73.529412,-12.821101,-33.807867,17.173437,0.751003,15.310746,-2.413436,-2.709043,0.006748
sp500,S&P 500,52w,score_sign,Positive,108,21.869349,23.14712,93.518519,-6.593073,-29.39283,14.214233,1.538553,15.310746,6.558603,5.565191,0.0
sp500,S&P 500,52w,score_intensity,Mild Negative,78,15.220556,14.699299,93.589744,-9.637431,-30.541844,9.07178,1.677792,15.310746,-0.09019,-0.080548,0.935802
sp500,S&P 500,52w,score_intensity,Zero,170,12.89731,14.934233,73.529412,-12.821101,-33.807867,17.173437,0.751003,15.310746,-2.413436,-2.709043,0.006748
sp500,S&P 500,52w,score_intensity,Caution,15,-1.558402,3.487353,53.333333,-17.578523,-24.087122,10.206735,-0.152684,15.310746,-16.869148,-6.377624,0.0
sp500,S&P 500,52w,score_intensity,Extreme Negative,6,8.981921,11.912189,83.333333,-14.926619,-19.316536,10.241104,0.877046,15.310746,-6.328826,-1.510418,0.130937
sp500,S&P 500,52w,score_intensity,Risk-On,57,17.191961,20.627761,87.719298,-7.767622,-29.39283,11.912885,1.44314,15.310746,1.881215,1.221791,0.221787
sp500,S&P 500,52w,score_intensity,Mild Positive,17,26.275947,29.356339,100.0,-5.795888,-25.222338,11.144529,2.357744,15.310746,10.9652,4.067543,4.8e-05
sp500,S&P 500,52w,score_intensity,Extreme Positive,34,27.507555,26.566518,100.0,-5.022571,-16.427462,16.538487,1.663245,15.310746,12.196808,4.548396,5e-06
nq,NASDAQ-100,1d,regime,Mixed,400,0.134852,0.203985,59.25,-0.462091,-12.193224,1.565883,0.086119,0.107643,0.027209,0.975831,0.329148
nq,NASDAQ-100,1d,regime,Risk-On,52,-0.101655,0.114159,53.846154,-0.67409,-3.458762,1.65401,-0.06146,0.107643,-0.209298,-0.975831,0.329148
nq,NASDAQ-100,1d,score_sign,Positive,114,0.0733,0.157554,57.894737,-0.547585,-4.601608,1.557758,0.047055,0.107643,-0.034344,-0.271035,0.786364
nq,NASDAQ-100,1d,score_sign,Zero,251,0.210844,0.233362,60.159363,-0.408279,-6.82634,1.441816,0.146235,0.107643,0.103201,1.527712,0.126584
nq,NASDAQ-100,1d,score_sign,Negative,87,-0.145094,0.156262,55.172414,-0.632028,-12.193224,1.923421,-0.075435,0.107643,-0.252737,-1.421012,0.155313
nq,NASDAQ-100,1d,score_intensity,Mild Positive,62,0.220035,0.216844,61.290323,-0.441484,-4.601608,1.469677,0.149717,0.107643,0.112392,0.640586,0.521792
nq,NASDAQ-100,1d,score_intensity,Zero,251,0.210844,0.233362,60.159363,-0.408279,-6.82634,1.441816,0.146235,0.107643,0.103201,1.527712,0.126584
nq,NASDAQ-100,1d,score_intensity,Mild Negative,87,-0.145094,0.156262,55.172414,-0.632028,-12.193224,1.923421,-0.075435,0.107643,-0.252737,-1.421012,0.155313
nq,NASDAQ-100,1d,score_intensity,Risk-On,32,-0.133716,0.01514,50.0,-0.755317,-3.458762,1.80751,-0.073978,0.107643,-0.241359,-0.790842,0.429036
nq,NASDAQ-100,1d,score_intensity,Extreme Positive,20,-0.050357,0.128479,60.0,-0.544128,-3.263424,1.417147,-0.035534,0.107643,-0.158,-0.507222,0.611999
nq,NASDAQ-100,2d,regime,Mixed,400,0.268129,0.345461,59.25,-0.744506,-12.193224,1.84598,0.14525,0.248367,0.019762,0.61809,0.536516
nq,NASDAQ-100,2d,regime,Risk-On,52,0.096348,0.179148,59.615385,-0.867214,-4.952075,1.890387,0.050967,0.248367,-0.152019,-0.61809,0.536516
nq,NASDAQ-100,2d,score_sign,Positive,114,0.205696,0.329463,63.157895,-0.812641,-4.952075,1.995694,0.10307,0.248367,-0.042671,-0.270409,0.786846
nq,NASDAQ-100,2d,score_sign,Zero,251,0.31165,0.380568,59.760956,-0.704458,-6.82634,1.815596,0.171652,0.248367,0.063283,0.8087,0.418688
nq,NASDAQ-100,2d,score_sign,Negative,87,0.121704,0.299378,52.873563,-0.844109,-12.193224,1.760344,0.069137,0.248367,-0.126663,-0.737651,0.460727
nq,NASDAQ-100,2d,score_intensity,Mild Positive,62,0.297407,0.345461,66.129032,-0.76687,-4.601608,2.090811,0.142245,0.248367,0.04904,0.202315,0.839671
nq,NASDAQ-100,2d,score_intensity,Zero,251,0.31165,0.380568,59.760956,-0.704458,-6.82634,1.815596,0.171652,0.248367,0.063283,0.8087,0.418688
nq,NASDAQ-100,2d,score_intensity,Mild Negative,87,0.121704,0.299378,52.873563,-0.844109,-12.193224,1.760344,0.069137,0.248367,-0.126663,-0.737651,0.460727
nq,NASDAQ-100,2d,score_intensity,Risk-On,32,0.106228,0.100044,56.25,-0.915354,-3.713764,1.933473,0.054942,0.248367,-0.142139,-0.432783,0.665173
nq,NASDAQ-100,2d,score_intensity,Extreme Positive,20,0.080539,0.519191,65.0,-0.790191,-4.952075,1.868799,0.043097,0.248367,-0.167828,-0.410987,0.681082
nq,NASDAQ-100,3d,regime,Mixed,400,0.454463,0.470979,60.25,-0.989276,-12.193224,2.347164,0.193622,0.410737,0.043726,1.207168,0.227368
nq,NASDAQ-100,3d,regime,Risk-On,52,0.074382,0.083064,51.923077,-1.143239,-5.233377,2.106824,0.035305,0.410737,-0.336355,-1.207168,0.227368
nq,NASDAQ-100,3d,score_sign,Positive,114,0.213315,0.228566,54.385965,-1.092571,-5.541818,2.119013,0.100667,0.410737,-0.197421,-1.1134,0.265536
nq,NASDAQ-100,3d,score_sign,Zero,251,0.527994,0.477905,62.948207,-0.913471,-6.82634,2.248275,0.234844,0.410737,0.117257,1.191351,0.233516
nq,NASDAQ-100,3d,score_sign,Negative,87,0.331132,0.32846,55.172414,-1.164653,-12.193224,2.752712,0.120293,0.410737,-0.079604,-0.310979,0.755817
nq,NASDAQ-100,3d,score_intensity,Mild Positive,62,0.32984,0.404183,56.451613,-1.050075,-5.541818,2.139307,0.154181,0.410737,-0.080897,-0.316058,0.751959
nq,NASDAQ-100,3d,score_intensity,Zero,251,0.527994,0.477905,62.948207,-0.913471,-6.82634,2.248275,0.234844,0.410737,0.117257,1.191351,0.233516
nq,NASDAQ-100,3d,score_intensity,Mild Negative,87,0.331132,0.32846,55.172414,-1.164653,-12.193224,2.752712,0.120293,0.410737,-0.079604,-0.310979,0.755817
nq,NASDAQ-100,3d,score_intensity,Risk-On,32,0.089085,0.083064,53.125,-1.232577,-5.233377,2.312518,0.038523,0.410737,-0.321652,-0.815972,0.414516
nq,NASDAQ-100,3d,score_intensity,Extreme Positive,20,0.050857,0.021482,50.0,-1.0003,-4.952075,1.785557,0.028482,0.410737,-0.35988,-0.907583,0.364099
nq,NASDAQ-100,1w,regime,Mixed,400,0.35272,0.41388,55.75,-1.520764,-14.849232,3.066276,0.115032,0.395871,-0.043151,-0.865571,0.386725
nq,NASDAQ-100,1w,regime,Risk-On,52,0.7278,0.856713,61.538462,-1.461707,-8.315441,2.922694,0.249017,0.395871,0.331929,0.865571,0.386725
nq,NASDAQ-100,1w,score_sign,Positive,114,0.434801,0.720879,60.526316,-1.482854,-8.315441,2.961192,0.146833,0.395871,0.03893,0.160637,0.872379
nq,NASDAQ-100,1w,score_sign,Zero,251,0.431664,0.36633,53.784861,-1.447217,-14.849232,2.986748,0.144526,0.395871,0.035793,0.277117,0.78169
nq,NASDAQ-100,1w,score_sign,Negative,87,0.241595,0.391793,58.62069,-1.747328,-12.519543,3.35835,0.071938,0.395871,-0.154276,-0.487025,0.626241
nq,NASDAQ-100,1w,score_intensity,Mild Positive,62,0.18906,0.636354,59.677419,-1.500591,-7.41031,2.994533,0.063135,0.395871,-0.206811,-0.583655,0.559452
nq,NASDAQ-100,1w,score_intensity,Zero,251,0.431664,0.36633,53.784861,-1.447217,-14.849232,2.986748,0.144526,0.395871,0.035793,0.277117,0.78169
nq,NASDAQ-100,1w,score_intensity,Mild Negative,87,0.241595,0.391793,58.62069,-1.747328,-12.519543,3.35835,0.071938,0.395871,-0.154276,-0.487025,0.626241
nq,NASDAQ-100,1w,score_intensity,Risk-On,32,1.156301,1.15669,65.625,-1.491491,-8.315441,3.221124,0.358974,0.395871,0.76043,1.39101,0.164222
nq,NASDAQ-100,1w,score_intensity,Extreme Positive,20,0.042199,0.403998,55.0,-1.414052,-4.952075,2.279516,0.018512,0.395871,-0.353672,-0.697098,0.485741
nq,NASDAQ-100,2w,regime,Mixed,399,0.736939,1.142672,62.155388,-2.37844,-18.006902,4.200288,0.17545,0.799023,-0.062084,-1.006602,0.314126
nq,NASDAQ-100,2w,regime,Risk-On,52,1.275397,1.743334,71.153846,-1.987594,-10.5476,3.546878,0.359583,0.799023,0.476374,1.006602,0.314126
nq,NASDAQ-100,2w,score_sign,Positive,114,0.876372,1.456248,65.789474,-2.188924,-10.5476,3.864435,0.226779,0.799023,0.077349,0.241395,0.809249
nq,NASDAQ-100,2w,score_sign,Zero,251,0.912516,1.307874,63.74502,-2.24702,-18.006902,4.26349,0.21403,0.799023,0.113493,0.658744,0.51006
nq,NASDAQ-100,2w,score_sign,Negative,86,0.365251,0.569122,58.139535,-2.776896,-14.159821,4.093984,0.089217,0.799023,-0.433772,-1.089981,0.275722
nq,NASDAQ-100,2w,score_intensity,Mild Positive,62,0.541705,1.033669,61.290323,-2.357782,-10.144746,4.110572,0.131783,0.799023,-0.257318,-0.530261,0.595931
nq,NASDAQ-100,2w,score_intensity,Zero,251,0.912516,1.307874,63.74502,-2.24702,-18.006902,4.26349,0.21403,0.799023,0.113493,0.658744,0.51006
nq,NASDAQ-100,2w,score_intensity,Mild Negative,86,0.365251,0.569122,58.139535,-2.776896,-14.159821,4.093984,0.089217,0.799023,-0.433772,-1.089981,0.275722
nq,NASDAQ-100,2w,score_intensity,Risk-On,32,1.375347,1.600267,68.75,-2.177085,-10.5476,4.138967,0.332292,0.799023,0.576324,0.817313,0.413749
nq,NASDAQ-100,2w,score_intensity,Extreme Positive,20,1.115477,1.858302,75.0,-1.684408,-6.513602,2.402892,0.464223,0.799023,0.316454,0.576864,0.564031
nq,NASDAQ-100,4w,regime,Mixed,398,1.508526,2.155257,64.070352,-3.577885,-27.050225,6.264295,0.240813,1.604543,-0.096017,-1.170371,0.241852
nq,NASDAQ-100,4w,regime,Risk-On,51,2.353853,3.176925,72.54902,-2.822368,-13.500987,4.645122,0.506737,1.604543,0.74931,1.170371,0.241852
nq,NASDAQ-100,4w,score_sign,Positive,112,1.068566,2.751514,66.071429,-3.489973,-15.456383,5.888079,0.18148,1.604543,-0.535977,-1.09852,0.271978
nq,NASDAQ-100,4w,score_sign,Zero,251,1.988131,2.421254,65.338645,-3.363482,-27.050225,6.440291,0.308702,1.604543,0.383588,1.525483,0.127139
nq,NASDAQ-100,4w,score_sign,Negative,86,1.183019,1.213017,62.790698,-3.870093,-17.343057,5.300345,0.223197,1.604543,-0.421524,-0.790197,0.429413
nq,NASDAQ-100,4w,score_intensity,Mild Positive,61,-0.006018,1.910618,60.655738,-4.048135,-15.456383,6.601471,-0.000912,1.604543,-1.610562,-2.074783,0.038007
nq,NASDAQ-100,4w,score_intensity,Zero,251,1.988131,2.421254,65.338645,-3.363482,-27.050225,6.440291,0.308702,1.604543,0.383588,1.525483,0.127139
nq,NASDAQ-100,4w,score_intensity,Mild Negative,86,1.183019,1.213017,62.790698,-3.870093,-17.343057,5.300345,0.223197,1.604543,-0.421524,-0.790197,0.429413
nq,NASDAQ-100,4w,score_intensity,Risk-On,31,2.39483,2.886598,70.967742,-2.992527,-10.7954,4.609591,0.519532,1.604543,0.790287,0.962789,0.335653
nq,NASDAQ-100,4w,score_intensity,Extreme Positive,20,2.29034,3.735874,75.0,-2.558622,-13.500987,4.819235,0.47525,1.604543,0.685797,0.642071,0.520827
nq,NASDAQ-100,13w,regime,Mixed,391,4.755184,5.080646,69.565217,-6.534181,-27.321329,10.360605,0.458968,5.140763,-0.385579,-3.192495,0.00141
nq,NASDAQ-100,13w,regime,Risk-On,48,8.281626,8.834675,95.833333,-4.066448,-25.123392,6.737183,1.229242,5.140763,3.140863,3.192495,0.00141
nq,NASDAQ-100,13w,score_sign,Positive,108,4.746799,5.795307,76.851852,-5.941995,-25.601366,9.77023,0.485843,5.140763,-0.393965,-0.477419,0.633064
