market,market_label,horizon,bucket_type,bucket,observations,avg_return_pct,median_return_pct,hit_rate_pct,avg_drawdown_pct,worst_drawdown_pct,volatility_pct,sharpe_like,unconditional_avg_return_pct,diff_vs_unconditional_pct,welch_t_stat_vs_rest,approx_p_value_vs_rest
rty,Russell 2000,1d,regime,Mixed,135,0.15437,0.187292,57.037037,-0.378459,-3.325732,1.173228,0.131577,0.15437,0.0,,
rty,Russell 2000,1d,score_sign,Zero,135,0.15437,0.187292,57.037037,-0.378459,-3.325732,1.173228,0.131577,0.15437,0.0,,
rty,Russell 2000,1d,score_intensity,Zero,135,0.15437,0.187292,57.037037,-0.378459,-3.325732,1.173228,0.131577,0.15437,0.0,,
rty,Russell 2000,2d,regime,Mixed,135,0.209886,0.069031,51.851852,-0.640855,-3.862103,1.641393,0.127871,0.209886,0.0,,
rty,Russell 2000,2d,score_sign,Zero,135,0.209886,0.069031,51.851852,-0.640855,-3.862103,1.641393,0.127871,0.209886,0.0,,
rty,Russell 2000,2d,score_intensity,Zero,135,0.209886,0.069031,51.851852,-0.640855,-3.862103,1.641393,0.127871,0.209886,0.0,,
rty,Russell 2000,3d,regime,Mixed,135,0.426465,0.176325,54.814815,-0.823724,-4.916699,1.989962,0.214308,0.426465,0.0,,
rty,Russell 2000,3d,score_sign,Zero,135,0.426465,0.176325,54.814815,-0.823724,-4.916699,1.989962,0.214308,0.426465,0.0,,
rty,Russell 2000,3d,score_intensity,Zero,135,0.426465,0.176325,54.814815,-0.823724,-4.916699,1.989962,0.214308,0.426465,0.0,,
rty,Russell 2000,1w,regime,Mixed,135,0.3265,0.251354,56.296296,-1.37247,-9.69915,2.719272,0.120069,0.3265,0.0,,
rty,Russell 2000,1w,score_sign,Zero,135,0.3265,0.251354,56.296296,-1.37247,-9.69915,2.719272,0.120069,0.3265,0.0,,
rty,Russell 2000,1w,score_intensity,Zero,135,0.3265,0.251354,56.296296,-1.37247,-9.69915,2.719272,0.120069,0.3265,0.0,,
rty,Russell 2000,2w,regime,Mixed,134,0.695634,0.603779,58.208955,-2.106289,-12.977012,3.898654,0.178429,0.695634,0.0,,
rty,Russell 2000,2w,score_sign,Zero,134,0.695634,0.603779,58.208955,-2.106289,-12.977012,3.898654,0.178429,0.695634,0.0,,
rty,Russell 2000,2w,score_intensity,Zero,134,0.695634,0.603779,58.208955,-2.106289,-12.977012,3.898654,0.178429,0.695634,0.0,,
rty,Russell 2000,4w,regime,Mixed,132,1.539623,1.665113,64.393939,-3.086812,-14.403154,5.330199,0.288849,1.539623,0.0,,
rty,Russell 2000,4w,score_sign,Zero,132,1.539623,1.665113,64.393939,-3.086812,-14.403154,5.330199,0.288849,1.539623,0.0,,
rty,Russell 2000,4w,score_intensity,Zero,132,1.539623,1.665113,64.393939,-3.086812,-14.403154,5.330199,0.288849,1.539623,0.0,,
rty,Russell 2000,13w,regime,Mixed,122,4.725967,4.483673,76.229508,-5.57596,-23.704143,8.712684,0.542424,4.725967,0.0,,
rty,Russell 2000,13w,score_sign,Zero,122,4.725967,4.483673,76.229508,-5.57596,-23.704143,8.712684,0.542424,4.725967,0.0,,
rty,Russell 2000,13w,score_intensity,Zero,122,4.725967,4.483673,76.229508,-5.57596,-23.704143,8.712684,0.542424,4.725967,0.0,,
rty,Russell 2000,26w,regime,Mixed,109,8.844634,10.53965,78.899083,-8.268733,-27.683562,11.255307,0.785819,8.844634,0.0,,
rty,Russell 2000,26w,score_sign,Zero,109,8.844634,10.53965,78.899083,-8.268733,-27.683562,11.255307,0.785819,8.844634,0.0,,
rty,Russell 2000,26w,score_intensity,Zero,109,8.844634,10.53965,78.899083,-8.268733,-27.683562,11.255307,0.785819,8.844634,0.0,,
rty,Russell 2000,52w,regime,Mixed,82,16.283786,12.005743,91.463415,-12.915791,-27.683562,15.781215,1.031846,16.283786,0.0,,
rty,Russell 2000,52w,score_sign,Zero,82,16.283786,12.005743,91.463415,-12.915791,-27.683562,15.781215,1.031846,16.283786,0.0,,
rty,Russell 2000,52w,score_intensity,Zero,82,16.283786,12.005743,91.463415,-12.915791,-27.683562,15.781215,1.031846,16.283786,0.0,,
dow,Dow Jones,1d,regime,Mixed,453,0.035249,0.076428,55.408389,-0.370279,-12.926543,1.300994,0.027094,0.035249,0.0,,
dow,Dow Jones,1d,score_sign,Zero,453,0.035249,0.076428,55.408389,-0.370279,-12.926543,1.300994,0.027094,0.035249,0.0,,
dow,Dow Jones,1d,score_intensity,Zero,453,0.035249,0.076428,55.408389,-0.370279,-12.926543,1.300994,0.027094,0.035249,0.0,,
dow,Dow Jones,2d,regime,Mixed,453,0.128228,0.149999,56.07064,-0.579599,-12.926543,1.484009,0.086407,0.128228,0.0,,
dow,Dow Jones,2d,score_sign,Zero,453,0.128228,0.149999,56.07064,-0.579599,-12.926543,1.484009,0.086407,0.128228,0.0,,
dow,Dow Jones,2d,score_intensity,Zero,453,0.128228,0.149999,56.07064,-0.579599,-12.926543,1.484009,0.086407,0.128228,0.0,,
dow,Dow Jones,3d,regime,Mixed,453,0.174663,0.161903,55.408389,-0.773115,-14.175593,2.007785,0.086993,0.174663,0.0,,
dow,Dow Jones,3d,score_sign,Zero,453,0.174663,0.161903,55.408389,-0.773115,-14.175593,2.007785,0.086993,0.174663,0.0,,
dow,Dow Jones,3d,score_intensity,Zero,453,0.174663,0.161903,55.408389,-0.773115,-14.175593,2.007785,0.086993,0.174663,0.0,,
dow,Dow Jones,1w,regime,Mixed,453,0.212381,0.230404,54.525386,-1.146831,-18.032862,2.538443,0.083666,0.212381,0.0,,
dow,Dow Jones,1w,score_sign,Zero,453,0.212381,0.230404,54.525386,-1.146831,-18.032862,2.538443,0.083666,0.212381,0.0,,
dow,Dow Jones,1w,score_intensity,Zero,453,0.212381,0.230404,54.525386,-1.146831,-18.032862,2.538443,0.083666,0.212381,0.0,,
dow,Dow Jones,2w,regime,Mixed,452,0.410827,0.542479,60.39823,-1.808733,-25.868379,3.366615,0.12203,0.410827,0.0,,
dow,Dow Jones,2w,score_sign,Zero,452,0.410827,0.542479,60.39823,-1.808733,-25.868379,3.366615,0.12203,0.410827,0.0,,
dow,Dow Jones,2w,score_intensity,Zero,452,0.410827,0.542479,60.39823,-1.808733,-25.868379,3.366615,0.12203,0.410827,0.0,,
dow,Dow Jones,4w,regime,Mixed,450,0.780293,1.453645,64.888889,-2.770247,-33.865519,4.860447,0.160539,0.780293,0.0,,
dow,Dow Jones,4w,score_sign,Zero,450,0.780293,1.453645,64.888889,-2.770247,-33.865519,4.860447,0.160539,0.780293,0.0,,
dow,Dow Jones,4w,score_intensity,Zero,450,0.780293,1.453645,64.888889,-2.770247,-33.865519,4.860447,0.160539,0.780293,0.0,,
dow,Dow Jones,13w,regime,Mixed,440,2.512941,2.922115,68.181818,-5.148824,-36.758013,7.217038,0.348196,2.512941,0.0,,
dow,Dow Jones,13w,score_sign,Zero,440,2.512941,2.922115,68.181818,-5.148824,-36.758013,7.217038,0.348196,2.512941,0.0,,
dow,Dow Jones,13w,score_intensity,Zero,440,2.512941,2.922115,68.181818,-5.148824,-36.758013,7.217038,0.348196,2.512941,0.0,,
dow,Dow Jones,26w,regime,Mixed,427,5.010384,5.194955,73.770492,-7.426458,-36.758013,8.9785,0.558042,5.010384,0.0,,
dow,Dow Jones,26w,score_sign,Zero,427,5.010384,5.194955,73.770492,-7.426458,-36.758013,8.9785,0.558042,5.010384,0.0,,
dow,Dow Jones,26w,score_intensity,Zero,427,5.010384,5.194955,73.770492,-7.426458,-36.758013,8.9785,0.558042,5.010384,0.0,,
dow,Dow Jones,52w,regime,Mixed,400,10.306154,9.682606,79.5,-10.81367,-36.758013,12.819733,0.803929,10.306154,0.0,,
dow,Dow Jones,52w,score_sign,Zero,400,10.306154,9.682606,79.5,-10.81367,-36.758013,12.819733,0.803929,10.306154,0.0,,
dow,Dow Jones,52w,score_intensity,Zero,400,10.306154,9.682606,79.5,-10.81367,-36.758013,12.819733,0.803929,10.306154,0.0,,
